Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
394.019	09:21:48.019	40.451652257	-3.728792183	-6802	516	-1463	-469760	377893	1205705	0	4954	8469	-0.289797	2.132505	273.966797	-185.507248	38.069916	1000.	600.	1400.	-6.115938	2927.324463	-0.132505	2.	1	3	18	112	206526750	19	144	175	35	-130	652592	702828	-37287922	404516532	411673210	-31611972	485056470	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.492424	18	112	22	144	0.358359	1.071435	0.078261
394.269	09:21:48.269	40.451660750	-3.728788383	-9794	10771	229	-764928	594008	932751	0	5003	8598	-0.289797	2.132505	273.966797	-185.507248	38.069916	1000.	600.	1400.	-6.115938	2927.324463	-0.132505	2.	1	3	18	112	206527250	18	144	173	82	-143	652727	702963	-37287883	404516617	411673290	-31611936	485056421	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.492424	18	112	22	144	0.381953	0.251068	-0.118598
394.519	09:21:48.519	40.451660750	-3.728788383	-3323	1340	-2568	37120	215606	526589	0	5028	8730	-0.151006	2.102604	121.116638	-143.645142	0.743483	1000.	600.	1400.	3.359707	2778.830566	-0.102604	2.	1	3	18	112	206527250	18	144	173	82	-143	652727	702963	-37287883	404516617	411673290	-31611936	485056421	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.952843	18	112	22	144	0.39369	0.192795	-0.147655
394.769	09:21:48.769	40.451665710	-3.728787493	1162	4907	-3378	-177408	164065	1096511	0	5026	8859	-0.151006	2.102604	121.116638	-143.645142	0.743483	1000.	600.	1400.	3.359707	2778.830566	-0.102604	2.	1	3	18	112	206527750	20	145	162	15	-144	652732	702968	-37287874	404516713	411673371	-31611924	485056353	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.952843	18	112	22	144	0.390195	3.480574	-0.113598
395.019	09:21:49.019	40.451670395	-3.728787426	-1116	-4962	-265	787072	77110	1140164	0	5023	9005	-0.107903	1.943806	53.215027	78.671196	3.481193	1000.	600.	1400.	15.	2935.030273	0.056194	2.	1	3	18	112	206528000	21	146	172	-2	-150	652694	702930	-37287877	404516761	411673409	-31611924	485056316	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.952843	18	112	22	144	0.393935	5.930293	-0.026416
395.269	09:21:49.269	40.451675168	-3.728787714	-7491	-7245	-407	1067008	234370	530429	0	5035	9130	-0.107903	1.943806	53.215027	78.671196	3.481193	1000.	600.	1400.	15.	2935.030273	0.056194	2.	1	3	18	112	206528000	21	146	172	-2	-150	652694	702930	-37287877	404516761	411673409	-31611924	485056316	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.952843	18	112	22	144	0.3315	2.973892	0.219605
395.519	09:21:49.519	40.451679496	-3.728787171	-9358	-1639	-5013	157056	828853	917040	0	5093	9222	-0.085724	1.830146	501.358521	237.795334	28.68294	1000.	600.	1400.	-10.274247	3566.817627	0.169854	2.	1	3	17	114	206528500	18	145	98	152	-68	653016	703252	-37287846	404516840	411673497	-31611896	485056285	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	5.006996	18	112	16	146	0.201297	1.926593	0.28476
395.769	09:21:49.769	40.451683025	-3.728784614	-9564	7264	-5268	-955264	836068	652847	0	5175	9335	-0.085724	1.830146	501.358521	237.795334	28.68294	1000.	600.	1400.	-10.274247	3566.817627	0.169854	2.	1	3	17	114	206528750	19	143	115	171	-98	653088	703324	-37287808	404516875	411673532	-31611862	485056267	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	5.006996	18	112	16	146	0.320121	0.879523	0.122043
396.019	09:21:50.019	40.451683025	-3.728784614	-5707	3702	-2911	-91520	747433	586054	0	5240	9433	-0.076083	1.897683	-146.29364	143.244263	70.413597	1000.	600.	1400.	2.269059	2866.750244	0.102317	2.	1	3	18	112	206529000	15	141	151	82	-118	653247	703483	-37287777	404516912	411673573	-31611835	485056254	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	5.006996	18	112	16	146	0.369473	0.382394	-0.004743
396.269	09:21:50.269	40.451694252	-3.728775891	-11498	-956	1378	473472	492319	742148	0	5285	9543	-0.076083	1.897683	-146.29364	143.244263	70.413597	1000.	600.	1400.	2.269059	2866.750244	0.102317	2.	1	3	18	112	206529250	16	141	158	67	-114	653301	703537	-37287759	404516952	411673610	-31611818	485056231	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	5.006996	18	112	16	146	0.344524	0.530919	0.080235
396.519	09:21:50.519	40.451694252	-3.728775891	-3883	-507	-5165	473472	399108	809649	0	5329	9649	-0.076083	1.897683	-146.29364	143.244263	70.413597	1000.	600.	1400.	2.269059	2866.750244	0.102317	2.	1	3	18	112	206529500	18	140	143	129	-95	653386	703622	-37287738	404516993	411673650	-31611798	485056209	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	4.442421	18	112	16	146	0.320879	0.624392	0.124481
396.769	09:21:50.769	40.451698409	-3.728773813	-7616	-1966	-7120	466176	525341	869176	0	5402	9760	-0.076083	1.897683	-146.29364	143.244263	70.413597	1000.	600.	1400.	2.269059	2866.750244	0.102317	2.	1	3	18	112	206529750	36	141	114	151	-89	653431	703667	-37287698	404517029	411673684	-31611764	485056189	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	4.442421	18	112	16	146	0.208888	0.914107	0.240482
397.019	09:21:51.019	40.451698409	-3.728773813	-2705	2082	-6771	284800	577356	751603	0	5494	9848	-0.063258	1.863	88.799004	191.799789	160.220581	1000.	600.	1400.	1.859677	3239.997314	0.137	2.	1	3	18	112	206530000	39	143	96	184	-60	653458	703694	-37287650	404517059	411673711	-31611722	485056172	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	4.88866	18	112	16	146	0.181921	0.887527	0.267625
397.269	09:21:51.269	40.451698409	-3.728773813	-12460	4648	4261	-13952	793951	583737	0	5619	9937	-0.063258	1.863	88.799004	191.799789	160.220581	1000.	600.	1400.	1.859677	3239.997314	0.137	2.	1	3	18	112	206530250	24	143	92	182	-66	653518	703754	-37287601	404517088	411673740	-31611679	485056158	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	4.88866	18	112	16	146	0.169846	0.872682	0.271451
397.519	09:21:51.519	40.451707865	-3.728760117	-11718	677	-8823	-131712	970662	557259	0	5741	10012	-0.060633	1.902377	-386.762634	136.67218	205.714111	1000.	600.	1400.	-0.519379	2755.037842	0.097623	2.	1	3	18	112	206530250	24	143	92	182	-66	653518	703754	-37287601	404517088	411673740	-31611679	485056158	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.908787	18	112	16	146	0.200838	0.834255	0.26222
397.769	09:21:51.769	40.451707865	-3.728760117	-9320	1223	490	-209280	1035058	463931	0	5866	10093	-0.060633	1.902377	-386.762634	136.67218	205.714111	1000.	600.	1400.	-0.519379	2755.037842	0.097623	2.	1	3	18	112	206530750	19	142	94	201	-80	653566	703802	-37287489	404517144	411673790	-31611581	485056127	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.908787	18	112	16	146	0.220874	0.770204	0.244561
398.019	09:21:52.019	40.451713430	-3.728748974	-15734	6849	-3938	-282368	1045310	491883	0	5985	10181	-0.05945	1.896079	-70.106987	145.488815	238.335968	1000.	600.	1400.	-2.371928	3113.094238	0.103921	2.	1	3	18	112	206530750	19	142	94	201	-80	653566	703802	-37287489	404517144	411673790	-31611581	485056127	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.908787	18	112	16	146	0.242133	0.680441	0.183915
398.269	09:21:52.269	40.451716708	-3.728743467	-3103	5078	-3736	-193664	998605	613037	0	6089	10287	-0.05945	1.896079	-70.106987	145.488815	238.335968	1000.	600.	1400.	-2.371928	3113.094238	0.103921	2.	1	3	18	112	206531000	20	141	122	191	-73	653681	703917	-37287434	404517176	411673824	-31611535	485056116	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.908787	18	112	16	146	0.259772	0.623625	0.157108
398.519	09:21:52.519	40.451724688	-3.728735180	-16715	2653	6092	-97664	999854	588121	0	6170	10390	-0.058104	2.008285	-268.125549	-11.59873	253.563354	1000.	600.	1400.	0.024462	2773.888672	-0.008285	2.	1	3	18	112	206531250	18	140	144	162	-97	653698	703934	-37287389	404517214	411673857	-31611494	485056093	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.931904	18	112	16	146	0.300944	0.561894	0.112488
398.769	09:21:52.769	40.451728855	-3.728731687	-9875	3189	-6162	61056	848720	769806	0	6245	10525	-0.058104	2.008285	-268.125549	-11.59873	253.563354	1000.	600.	1400.	0.024462	2773.888672	-0.008285	2.	1	3	18	112	206531750	18	137	135	134	-121	653792	704027	-37287317	404517298	411673934	-31611430	485056044	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.931904	18	112	16	146	0.30806	0.593084	0.10801
399.019	09:21:53.019	40.451733109	-3.728728549	-6296	335	1580	183808	760382	721854	0	6314	10633	-0.056254	2.102518	-124.192238	-143.524643	233.659851	1000.	600.	1400.	2.685367	2766.558105	-0.102518	2.	1	3	18	112	206532000	18	136	136	132	-112	653835	704071	-37287285	404517340	411673973	-31611401	485056018	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.171532	18	112	16	146	0.299962	0.602578	0.130425
399.269	09:21:53.269	40.451737183	-3.728725291	-2270	208	-7316	160384	643247	847852	0	6382	10758	-0.056254	2.102518	-124.192238	-143.524643	233.659851	1000.	600.	1400.	2.685367	2766.558105	-0.102518	2.	1	3	18	112	206532250	18	136	130	130	-95	653853	704089	-37287252	404517381	411674008	-31611371	485055993	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.171532	18	112	16	146	0.289774	0.724792	0.166731
399.519	09:21:53.519	40.451737183	-3.728725291	-11393	384	3711	376320	643247	847852	0	6382	10758	-0.054986	2.152973	-75.149536	-214.162445	194.178711	1000.	600.	1400.	3.922669	2705.784668	-0.152973	2.	1	3	18	112	206532500	18	135	114	147	-91	653869	704105	-37287218	404517417	411674040	-31611341	485055969	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.831528	18	112	18	136	0.279279	0.79217	0.19781
399.769	09:21:53.769	40.451740809	-3.728721792	-5281	-4430	686	288128	659515	731270	0	6535	10958	-0.054986	2.152973	-75.149536	-214.162445	194.178711	1000.	600.	1400.	3.922669	2705.784668	-0.152973	2.	1	3	18	112	206532500	18	135	114	147	-91	653869	704105	-37287218	404517417	411674040	-31611341	485055969	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.831528	18	112	18	136	0.242228	0.91578	0.235365
400.019	09:21:54.019	40.451744166	-3.728717937	-19970	-912	1644	95104	726386	742865	0	6540	10963	-0.054821	2.11434	90.885162	-160.076096	153.419159	1000.	600.	1400.	2.39302	2884.914307	-0.11434	2.	1	3	18	112	206532750	20	135	98	166	-72	653834	704070	-37287179	404517451	411674066	-31611306	485055945	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.857018	18	112	18	136	0.196014	0.958629	0.248304
400.269	09:21:54.269	40.451746897	-3.728713485	-10890	399	406	27008	827794	482901	0	6742	11113	-0.054821	2.11434	90.885162	-160.076096	153.419159	1000.	600.	1400.	2.39302	2884.914307	-0.11434	2.	1	3	18	112	206532750	20	135	98	166	-72	653834	704070	-37287179	404517451	411674066	-31611306	485055945	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.857018	18	112	18	136	0.168821	0.977275	0.256885
400.519	09:21:54.519	40.451749361	-3.728708440	1243	1013	-4385	-1664	864143	445584	0	6851	11177	-0.054821	2.11434	90.885162	-160.076096	153.419159	1000.	600.	1400.	2.39302	2884.914307	-0.11434	2.	1	3	18	112	206533250	21	134	89	178	-49	653794	704030	-37287084	404517503	411674108	-31611223	485055909	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.306206	18	112	18	136	0.149222	0.97022	0.260369
400.769	09:21:54.769	40.451753931	-3.728698112	2779	-4132	4035	3072	912489	391741	0	6968	11242	-0.054821	2.11434	90.885162	-160.076096	153.419159	1000.	600.	1400.	2.39302	2884.914307	-0.11434	2.	1	3	18	112	206533500	22	134	72	188	-54	653753	703988	-37287035	404517526	411674125	-31611180	485055892	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.306206	18	112	18	136	0.177124	0.979358	0.270101
401.019	09:21:55.019	40.451753931	-3.728698112	-12111	7225	-5818	-18432	987793	402630	0	7091	11306	-0.058976	1.932398	145.721436	94.642189	141.668152	1000.	600.	1400.	0.011438	3181.626221	0.067602	2.	1	3	18	112	206534000	22	134	72	199	-49	653727	703963	-37286925	404517571	411674161	-31611085	485055864	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.196365	18	112	18	136	0.182989	0.957799	0.244301
401.269	09:21:55.269	40.451758505	-3.728687076	-2519	847	1265	-82048	998142	379637	0	7212	11369	-0.058976	1.932398	145.721436	94.642189	141.668152	1000.	600.	1400.	0.011438	3181.626221	0.067602	2.	1	3	18	112	206534250	22	135	85	192	-53	653706	703941	-37286870	404517594	411674179	-31611037	485055849	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.196365	18	112	18	136	0.198325	0.955086	0.23013
401.519	09:21:55.519	40.451758505	-3.728687076	-2792	3336	-4949	-107648	1000660	369211	0	7344	11451	-0.058976	1.932398	145.721436	94.642189	141.668152	1000.	600.	1400.	0.011438	3181.626221	0.067602	2.	1	3	18	112	206534250	22	135	85	192	-53	653706	703941	-37286870	404517594	411674179	-31611037	485055849	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.054386	18	112	18	136	0.203079	0.91479	0.215014
401.769	09:21:55.769	40.451764247	-3.728676524	-7046	5097	-2126	-32384	1015324	483444	0	7435	11526	-0.058976	1.932398	145.721436	94.642189	141.668152	1000.	600.	1400.	0.011438	3181.626221	0.067602	2.	1	3	18	112	206534250	22	135	85	192	-53	653706	703941	-37286870	404517594	411674179	-31611037	485055849	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.054386	18	112	18	136	0.210756	0.878926	0.213198
402.019	09:21:56.019	40.451764247	-3.728676524	-4888	2092	-4183	136448	930064	527933	0	7549	11618	-0.067859	1.950359	-81.598763	69.496918	183.04451	1000.	600.	1400.	2.210833	2970.644775	0.049641	2.	1	3	18	112	206534250	22	135	85	192	-53	653706	703941	-37286870	404517594	411674179	-31611037	485055849	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.1497	18	112	18	136	0.21778	0.87673	0.20614
402.269	09:21:56.269	40.451767342	-3.728671486	-15351	2272	-1831	115840	962673	489002	0	7653	11694	-0.067859	1.950359	-81.598763	69.496918	183.04451	1000.	600.	1400.	2.210833	2970.644775	0.049641	2.	1	3	18	112	206535000	20	134	90	181	-84	653665	703901	-37286715	404517683	411674252	-31610902	485055790	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.1497	18	112	18	136	0.210112	0.982112	0.241273
402.519	09:21:56.519	40.451770347	-3.728666330	-16380	-3927	-5661	203392	958319	540953	0	7771	11778	-0.067859	1.950359	-81.598763	69.496918	183.04451	1000.	600.	1400.	2.210833	2970.644775	0.049641	2.	1	3	18	112	206535500	21	134	92	198	-66	653756	703992	-37286608	404517741	411674307	-31610809	485055761	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.979706	18	112	18	136	0.187237	1.034519	0.254388
402.769	09:21:56.769	40.451770347	-3.728666330	-16208	-1678	-2936	320512	977507	489086	0	7901	11859	-0.067859	1.950359	-81.598763	69.496918	183.04451	1000.	600.	1400.	2.210833	2970.644775	0.049641	2.	1	3	18	112	206535500	21	134	92	198	-66	653756	703992	-37286608	404517741	411674307	-31610809	485055761	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.979706	18	112	18	136	0.164197	1.126686	0.289755
403.019	09:21:57.019	40.451777661	-3.728649427	-3390	3419	-2155	153216	952092	438203	0	8026	11916	-0.084919	2.065439	-95.367432	-91.614914	178.328506	1000.	600.	1400.	2.083979	2791.73877	-0.065439	2.	1	3	18	112	206535750	21	134	61	203	-65	653717	703953	-37286552	404517766	411674325	-31610760	485055744	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.528801	18	112	18	136	0.127679	1.190307	0.272723
403.269	09:21:57.269	40.451777661	-3.728649427	-7391	-4635	1806	77824	957585	280858	0	8154	11959	-0.084919	2.065439	-95.367432	-91.614914	178.328506	1000.	600.	1400.	2.083979	2791.73877	-0.065439	2.	1	3	18	112	206536250	21	135	44	202	-22	653551	703787	-37286435	404517801	411674344	-31610658	485055712	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.528801	18	112	18	136	0.104738	1.184201	0.280061
403.519	09:21:57.519	40.451780439	-3.728637546	-20253	1350	3932	3072	999931	210281	0	8273	11993	-0.10303	2.051381	66.73336	-71.933891	159.505585	1000.	600.	1400.	1.894995	2954.613281	-0.051381	2.	1	3	18	112	206536500	23	135	45	211	-30	653488	703724	-37286375	404517814	411674351	-31610607	485055701	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.144203	18	112	21	135	0.096098	1.200154	0.277687
403.769	09:21:57.769	40.451780439	-3.728637546	-9076	4707	-3098	133120	1074433	198933	0	8414	12029	-0.10303	2.051381	66.73336	-71.933891	159.505585	1000.	600.	1400.	1.894995	2954.613281	-0.051381	2.	1	3	18	112	206536500	23	135	45	211	-30	653488	703724	-37286375	404517814	411674351	-31610607	485055701	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.144203	18	112	21	135	0.08863	1.244809	0.285204
404.019	09:21:58.019	40.451780439	-3.728637546	-20578	7103	2871	23680	1058264	134917	0	8540	12052	-0.138547	2.044023	30.374527	-61.631584	144.890732	1000.	600.	1400.	2.030351	2913.897705	-0.044023	2.	1	3	18	112	206537000	22	137	26	210	-24	653344	703579	-37286254	404517836	411674360	-31610502	485055682	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.5215	18	112	21	135	0.074712	1.288877	0.280129
404.269	09:21:58.269	40.451783528	-3.728619182	-8679	-307	1275	54912	1009632	161236	0	8676	12080	-0.138547	2.044023	30.374527	-61.631584	144.890732	1000.	600.	1400.	2.030351	2913.897705	-0.044023	2.	1	3	18	112	206537000	22	137	26	210	-24	653344	703579	-37286254	404517836	411674360	-31610502	485055682	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.5215	18	112	21	135	0.060606	1.34516	0.298636
404.519	09:21:58.519	40.451783528	-3.728619182	-10239	-2483	2999	152064	1005164	117857	0	8811	12107	-0.250282	2.017938	78.487396	-25.113392	134.641556	1000.	600.	1400.	3.802208	2988.123291	-0.017938	2.	1	3	18	112	206537000	22	137	26	210	-24	653344	703579	-37286254	404517836	411674360	-31610502	485055682	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.109661	18	112	21	135	0.054749	1.391417	0.302015
404.769	09:21:58.769	40.451784466	-3.728613178	-13255	852	2247	568832	983669	101790	0	8932	12124	-0.250282	2.017938	78.487396	-25.113392	134.641556	1000.	600.	1400.	3.802208	2988.123291	-0.017938	2.	1	3	18	112	206537750	21	139	20	210	10	653024	703260	-37286073	404517861	411674361	-31610347	485055649	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.109661	18	112	21	135	-0.018974	1.538147	0.341624
405.019	09:21:59.019	40.451785134	-3.728607288	-9727	-6821	2999	914176	947874	53853	0	9059	12116	-0.266937	1.982289	24.080276	24.79546	136.236908	1000.	600.	1400.	6.890869	2985.006348	0.017711	2.	1	3	18	112	206537750	21	139	20	210	10	653024	703260	-37286073	404517861	411674361	-31610347	485055649	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.08353	18	112	21	135	-0.200313	1.894554	0.319046
405.269	09:21:59.269	40.451785134	-3.728607288	-4022	-5889	-7837	271488	818373	-191928	0	9156	12061	-0.266937	1.982289	24.080276	24.79546	136.236908	1000.	600.	1400.	6.890869	2985.006348	0.017711	2.	1	3	18	112	206538000	16	139	-46	173	61	653023	703259	-37286020	404517857	411674357	-31610302	485055655	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.08353	18	112	21	135	-0.276399	2.028035	0.260003
405.519	09:21:59.519	40.451782673	-3.728597474	-4022	-5889	-7837	271488	818373	-191928	0	9156	12061	-0.152383	1.931026	150.060654	96.563789	148.024506	1000.	600.	1400.	-0.094537	3194.235107	0.068974	2.	1	3	18	112	206538250	22	139	-82	140	83	653115	703351	-37285974	404517836	411674345	-31610265	485055680	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.805927	18	112	21	135	-0.294652	2.025037	0.24733
405.769	09:21:59.769	40.451776508	-3.728589388	-5104	2311	5380	-314112	627681	-714201	0	9332	11882	-0.152383	1.931026	150.060654	96.563789	148.024506	1000.	600.	1400.	-0.094537	3194.235107	0.068974	2.	1	3	18	112	206538750	24	139	-101	141	119	653463	703699	-37285893	404517774	411674315	-31610200	485055755	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.805927	18	112	21	135	-0.286463	1.964291	0.231804
406.019	09:22:0.019	40.451773114	-3.728584752	-6324	4234	1427	-319744	627416	-839567	0	9428	11783	-0.121104	1.832396	135.302551	234.646057	185.826828	1000.	600.	1400.	-3.286648	3354.769775	0.167604	2.	1	3	18	112	206538750	24	139	-101	141	119	653463	703699	-37285893	404517774	411674315	-31610200	485055755	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.860245	18	112	21	135	-0.253071	1.857361	0.247574
406.269	09:22:0.269	40.451770264	-3.728579532	-22407	-1819	-2288	-187520	774003	-813675	0	9541	11702	-0.121104	1.832396	135.302551	234.646057	185.826828	1000.	600.	1400.	-3.286648	3354.769775	0.167604	2.	1	3	18	112	206539250	21	139	-73	188	84	653653	703889	-37285795	404517712	411674276	-31610121	485055819	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.860245	18	112	21	135	-0.200151	1.755647	0.298716
406.519	09:22:0.519	40.451768229	-3.728573614	-19161	7229	4089	-167936	785840	-827995	0	9652	11640	-0.09999	1.849456	-95.927719	210.761993	236.042084	1000.	600.	1400.	-1.029182	3149.973145	0.150544	2.	1	3	18	112	206539500	20	139	-56	202	67	653740	703976	-37285736	404517692	411674264	-31610073	485055844	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-3.877281	18	112	21	135	-0.157957	1.6812	0.288954
406.769	09:22:0.769	40.451768229	-3.728573614	-7161	2784	283	17024	1003074	-557590	0	9802	11599	-0.09999	1.849456	-95.927719	210.761993	236.042084	1000.	600.	1400.	-1.029182	3149.973145	0.150544	2.	1	3	18	112	206539750	22	140	-29	220	58	653811	704047	-37285673	404517677	411674256	-31610020	485055863	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-3.877281	18	112	21	135	-0.135349	1.741975	0.30404
407.019	09:22:1.019	40.451768229	-3.728573614	-3433	4502	-2401	231808	981247	-420469	0	9945	11565	-0.09999	1.849456	-95.927719	210.761993	236.042084	1000.	600.	1400.	-1.029182	3149.973145	0.150544	2.	1	3	18	112	206540000	23	140	-32	209	58	653843	704079	-37285609	404517666	411674249	-31609967	485055877	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-3.282944	18	112	21	135	-0.133208	1.83982	0.299714
