Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
63.684	09:08:4.684	40.451662386	-3.728400174	-496	-822	-152	52008440	1247804	-508558	4944125	13201	6333	0.022102	2.499229	15.664101	-698.920532	-1920.	1000.	600.	1400.	-1.112944	196.743652	-0.499229	2.	1	3	23	110	205703750	10	56	0	0	0	652331	702567	-37284070	404516655	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.024167	23	110	10	56	0.145631	1.957233	-3.116725
63.934	09:08:4.934	40.451662386	-3.728400174	2336	89	-1248	52021928	1300233	-450887	4950476	13355	6274	0.022102	2.499229	15.664101	-698.920532	-1920.	1000.	600.	1400.	-1.112944	196.743652	-0.499229	2.	1	3	23	110	205704250	10	56	0	0	0	652430	702666	-37283929	404516613	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.024167	23	110	10	56	0.121597	1.92617	-3.124206
64.184	09:08:5.184	40.451660359	-3.728392958	1221	1512	263	52032724	1289747	-419430	4956827	13514	6220	0.022697	2.533524	-123.953819	-746.933289	-1920.	1000.	600.	1400.	-0.739156	9.112793	-0.533524	2.	1	3	23	110	205704250	10	56	0	0	0	652430	702666	-37283929	404516613	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.024167	23	110	10	56	0.141005	1.901798	-3.134448
64.434	09:08:5.434	40.451658513	-3.728385627	-534	-1935	-1081	52075356	1305475	-450887	4961912	13672	6169	0.022697	2.533524	-123.953819	-746.933289	-1920.	1000.	600.	1400.	-0.739156	9.112793	-0.533524	2.	1	3	23	110	205704500	10	56	0	0	0	652439	702675	-37283856	404516594	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.024167	23	110	10	56	0.162753	1.86624	-3.12656
64.684	09:08:5.684	40.451655091	-3.728371084	447	-3484	119	52128172	1289747	-340786	4969550	13829	6123	0.023633	2.575984	-101.590157	-806.377258	-1920.	1000.	600.	1400.	-1.608995	-27.967285	-0.575984	2.	1	3	23	110	205704750	10	56	0	0	0	652440	702676	-37283783	404516576	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	-0.019127	23	110	10	56	0.14605	1.82846	-3.126399
64.934	09:08:5.934	40.451655091	-3.728371084	1442	-1506	-794	52147796	1289747	-340786	4973364	13829	6123	0.023633	2.575984	-101.590157	-806.377258	-1920.	1000.	600.	1400.	-1.608995	-27.967285	-0.575984	2.	1	3	23	110	205705000	10	56	0	0	0	652434	702670	-37283711	404516560	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	-0.019127	23	110	10	56	0.175301	1.793939	-3.135687
65.184	09:08:6.184	40.451652663	-3.728356199	2614	-1414	-880	52164400	1373633	-235929	4982272	14154	6056	0.025152	2.59235	2.527237	-829.290039	-1920.	1000.	600.	1400.	-0.447834	53.237305	-0.59235	2.	1	3	23	110	205705250	9	56	0	0	0	652479	702715	-37283637	404516546	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	-0.036987	23	110	10	56	0.156821	1.773847	-3.139026
65.434	09:08:6.434	40.451652663	-3.728356199	3736	98	-3338	52228688	1352661	-188743	4988642	14320	6033	0.025152	2.59235	2.527237	-829.290039	-1920.	1000.	600.	1400.	-0.447834	53.237305	-0.59235	2.	1	3	23	110	205705500	10	56	0	0	0	652499	702735	-37283562	404516536	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	-0.036987	23	110	10	56	0.161627	1.751028	-3.127451
65.684	09:08:6.684	40.451651900	-3.728348525	-1030	240	1660	52208536	1420819	-230686	4995017	14492	6010	0.026949	2.601312	-15.997887	-841.837341	-1920.	1000.	600.	1400.	-0.085857	22.164795	-0.601312	2.	1	3	23	110	205705750	9	56	0	0	0	652488	702724	-37283485	404516528	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.001868	23	110	10	56	0.169166	1.750536	3.133818
65.934	09:08:6.934	40.451651049	-3.728340733	-1173	3003	-2188	52232368	1347418	-188743	5001391	14658	5982	0.026949	2.601312	-15.997887	-841.837341	-1920.	1000.	600.	1400.	-0.085857	22.164795	-0.601312	2.	1	3	23	110	205706000	9	56	0	0	0	652443	702679	-37283407	404516520	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.001868	23	110	10	56	0.168319	1.711313	3.126144
66.184	09:08:7.184	40.451650196	-3.728333058	-668	248	1387	52275228	1410333	-146800	5007770	14827	5964	0.035027	2.618103	14.901161	-865.343933	-1920.	1000.	600.	1400.	-3.161902	29.557129	-0.618103	2.	1	3	23	110	205706500	10	56	0	0	0	652514	702750	-37283252	404516504	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	-0.040487	23	110	10	56	0.181117	1.622	-3.135047
66.434	09:08:7.434	40.451649483	-3.728317601	2986	-2629	-14	52317864	1352661	52428	5014155	14991	5964	0.035027	2.618103	14.901161	-865.343933	-1920.	1000.	600.	1400.	-3.161902	29.557129	-0.618103	2.	1	3	23	110	205706750	11	56	0	0	0	652520	702756	-37283176	404516504	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	-0.040487	23	110	10	56	0.132976	1.659365	-3.123317
66.684	09:08:7.684	40.451649257	-3.728310523	-159	-1974	-982	52373028	1184889	-173014	5021822	15144	5959	0.040426	2.625556	29.492378	-875.779053	-1920.	1000.	600.	1400.	3.578712	33.713379	-0.625556	2.	1	3	23	110	205706750	11	56	0	0	0	652520	702756	-37283176	404516504	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.103981	23	110	11	56	0.117122	1.869921	-3.114536
66.934	09:08:7.934	40.451648038	-3.728303788	3121	-2525	636	52426456	1195375	-372244	5026940	15293	5923	0.040426	2.625556	29.492378	-875.779053	-1920.	1000.	600.	1400.	3.578712	33.713379	-0.625556	2.	1	3	23	110	205707250	10	56	0	0	0	652482	702718	-37283038	404516490	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.103981	23	110	11	56	0.065848	2.002727	-3.089155
67.184	09:08:8.184	40.451648038	-3.728303788	5294	-1399	-363	52502736	1001389	-681573	5033343	15424	5862	0.025321	2.577787	91.552734	-808.902039	-1920.	1000.	600.	1400.	9.591414	162.650635	-0.577787	2.	1	3	23	110	205707500	10	56	0	0	0	652454	702690	-37282978	404516468	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.560069	23	110	11	56	0.059959	2.275369	-3.060734
67.434	09:08:8.434	40.451642427	-3.728293467	2821	-2058	1950	52537872	566230	-933231	5039750	15518	5767	0.025321	2.577787	91.552734	-808.902039	-1920.	1000.	600.	1400.	9.591414	162.650635	-0.577787	2.	1	3	23	110	205707500	10	56	0	0	0	652454	702690	-37282978	404516468	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.560069	23	110	11	56	-0.011075	2.58497	-3.046024
67.684	09:08:8.684	40.451638295	-3.728291536	-4109	2581	3791	52537192	141557	-1053817	5047443	15559	5647	0.018448	2.477351	261.497498	-668.291016	-1920.	1000.	600.	1400.	11.922316	473.206543	-0.477351	2.	1	3	23	110	205707750	11	56	0	0	0	652447	702683	-37282934	404516434	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.21232	23	110	11	56	-0.099575	2.986079	-3.046448
67.934	09:08:8.934	40.451633878	-3.728292078	361	-1937	1344	52498256	-351272	-1006632	5053854	15546	5521	0.018448	2.477351	261.497498	-668.291016	-1920.	1000.	600.	1400.	11.922316	473.206543	-0.477351	2.	1	3	23	110	205708250	10	56	0	0	0	652471	702707	-37282921	404516348	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.21232	23	110	11	56	-0.130946	3.31983	-3.098183
68.184	09:08:9.184	40.451630165	-3.728295104	-3772	1696	1596	52452044	-665845	-754974	5060262	15482	5416	0.015538	2.322324	280.785553	-451.252991	-1920.	1000.	600.	1400.	13.390965	709.532471	-0.322324	2.	1	3	23	110	205708250	10	56	0	0	0	652471	702707	-37282921	404516348	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.761357	23	110	11	56	-0.153279	3.673851	3.13341
68.434	09:08:9.434	40.451630165	-3.728295104	-1006	2142	1290	52443252	-891288	-335544	5065387	15385	5352	0.015538	2.322324	280.785553	-451.252991	-1920.	1000.	600.	1400.	13.390965	709.532471	-0.322324	2.	1	3	23	110	205708750	11	56	0	0	0	652530	702766	-37282995	404516289	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.761357	23	110	11	56	-0.192206	3.900972	3.11094
68.684	09:08:9.684	40.451627975	-3.728299562	-1628	1696	1260	52455804	-917503	20971	5071789	15272	5340	0.014695	2.136546	382.733368	-191.164261	-1920.	1000.	600.	1400.	11.665461	1071.569092	-0.136546	2.	1	3	23	110	205709000	11	56	0	0	0	652520	702756	-37283047	404516284	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.95646	23	110	11	56	-0.145252	4.344503	3.027889
68.934	09:08:9.934	40.451628360	-3.728309944	1382	2138	2552	52479780	-907017	424672	5079472	15160	5365	0.014695	2.136546	382.733368	-191.164261	-1920.	1000.	600.	1400.	11.665461	1071.569092	-0.136546	2.	1	3	23	110	205709000	11	56	0	0	0	652520	702756	-37283047	404516284	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.95646	23	110	11	56	-0.103506	4.735233	3.017663
69.184	09:08:10.184	40.451630762	-3.728314687	-400	-587	-549	52487532	-765459	686816	5085881	15055	5434	0.015153	1.998121	238.871582	2.630568	-1919.96814	1000.	600.	1400.	4.054242	1121.522705	0.001879	2.	1	3	23	110	205709500	11	57	0	0	0	652599	702835	-37283147	404516317	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.792029	23	110	11	56	-0.047173	4.948105	3.01249
69.434	09:08:10.434	40.451634158	-3.728319087	1426	-1954	1370	52519372	-775945	849345	5092291	14963	5529	0.015153	1.998121	238.871582	2.630568	-1919.96814	1000.	600.	1400.	4.054242	1121.522705	0.001879	2.	1	3	23	110	205709750	11	57	0	0	0	652591	702827	-37283190	404516351	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.792029	23	110	11	56	-0.01482	5.053304	2.996713
69.684	09:08:10.684	40.451638003	-3.728323610	1313	-2014	551	52544488	-838860	880803	5098703	14863	5639	0.016694	1.953416	-56.123734	65.217445	-1907.692017	1000.	600.	1400.	-2.792158	901.122437	0.046584	2.	1	3	23	110	205709750	11	57	0	0	0	652591	702827	-37283190	404516351	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.375562	23	110	11	56	0.007631	5.047687	3.013735
69.934	09:08:10.934	40.451641846	-3.728328604	-835	-2887	1007	52585184	-933231	870317	5105119	14753	5749	0.016694	1.953416	-56.123734	65.217445	-1907.692017	1000.	600.	1400.	-2.792158	901.122437	0.046584	2.	1	3	23	110	205710250	12	57	0	0	0	652574	702810	-37283286	404516428	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	1.375562	23	110	11	56	0.008121	4.980148	3.032026
70.184	09:08:11.184	40.451645232	-3.728334419	-447	-5403	615	52641092	-1127218	686816	5111542	14627	5844	0.019894	2.025996	-200.200089	-36.394356	-1903.061646	1000.	600.	1400.	-7.865292	660.5	-0.025996	2.	1	3	23	110	205710500	11	57	0	0	0	652532	702768	-37283344	404516462	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.767836	23	110	11	56	0.015162	4.830356	3.062649
70.434	09:08:11.434	40.451647354	-3.728340811	-1271	-4680	-2805	52693752	-1179646	272629	5117974	14489	5905	0.019894	2.025996	-200.200089	-36.394356	-1903.061646	1000.	600.	1400.	-7.865292	660.5	-0.025996	2.	1	3	23	110	205710500	11	57	0	0	0	652532	702768	-37283344	404516462	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.767836	23	110	11	56	0.02581	4.551552	3.062489
70.684	09:08:11.684	40.451647585	-3.728347063	-2984	-202	-318	52778676	-1048575	-167772	5124411	14356	5911	0.026326	2.15724	-246.429443	-220.13588	-1920.	1000.	600.	1400.	-4.975726	413.43457	-0.15724	2.	1	3	23	110	205710750	12	57	0	0	0	652503	702739	-37283408	404516483	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.115337	23	110	12	57	-0.004734	4.453374	3.10321
70.934	09:08:11.934	40.451646556	-3.728353067	1337	188	-835	52818736	-1101003	-372244	5129567	14225	5882	0.026326	2.15724	-246.429443	-220.13588	-1920.	1000.	600.	1400.	-4.975726	413.43457	-0.15724	2.	1	3	23	110	205711250	11	57	0	0	0	652457	702693	-37283530	404516475	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.115337	23	110	12	57	-0.035985	4.435237	3.118507
71.184	09:08:12.184	40.451644896	-3.728359181	696	-766	-101	52865808	-1132461	-372244	5137306	14087	5834	0.025727	2.237648	-153.279312	-332.70755	-1920.	1000.	600.	1400.	2.622378	394.013184	-0.237648	2.	1	3	23	110	205711250	11	57	0	0	0	652457	702693	-37283530	404516475	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.025542	23	110	12	57	-0.062908	4.520287	3.105636
71.434	09:08:12.434	40.451643234	-3.728365649	-2085	-966	-560	52869120	-1195375	-382729	5143759	13949	5788	0.025727	2.237648	-153.279312	-332.70755	-1920.	1000.	600.	1400.	2.622378	394.013184	-0.237648	2.	1	3	23	110	205711750	10	57	0	0	0	652460	702696	-37283656	404516442	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.025542	23	110	12	57	-0.014125	4.535187	3.105124
71.684	09:08:12.684	40.451641661	-3.728372237	527	-1051	-1107	52916204	-1195375	-351272	5150213	13808	5744	0.023134	2.303847	-99.873543	-425.385223	-1920.	1000.	600.	1400.	0.415887	354.741211	-0.303847	2.	1	3	23	110	205712000	10	57	0	0	0	652509	702745	-37283722	404516426	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.124905	23	110	12	57	-0.00459	4.53007	3.126008
71.934	09:08:12.934	40.451640447	-3.728379063	-913	-2127	761	52942800	-1226832	-325058	5156672	13657	5708	0.023134	2.303847	-99.873543	-425.385223	-1920.	1000.	600.	1400.	0.415887	354.741211	-0.303847	2.	1	3	23	110	205712000	10	57	0	0	0	652509	702745	-37283722	404516426	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.124905	23	110	12	57	0.001691	4.503933	3.129954
72.184	09:08:13.184	40.451638872	-3.728385886	-1711	-1645	777	52968436	-1237318	-429915	5163135	13509	5662	0.022389	2.320217	6.580353	-448.304321	-1920.	1000.	600.	1400.	-0.514032	438.276123	-0.320217	2.	1	3	23	110	205712500	10	57	0	0	0	652521	702757	-37283859	404516398	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.119581	23	110	12	57	0.0054	4.458211	3.121621
72.434	09:08:13.434	40.451637205	-3.728393062	-887	-48	-1291	52978032	-1310718	-398458	5169601	13355	5616	0.022389	2.320217	6.580353	-448.304321	-1920.	1000.	600.	1400.	-0.514032	438.276123	-0.320217	2.	1	3	23	110	205712750	10	57	0	0	0	652566	702802	-37283930	404516381	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.119581	23	110	12	57	0.00527	4.450301	3.118963
72.684	09:08:13.684	40.451635537	-3.728400474	1477	-487	539	53021756	-1310718	-408944	5176072	13196	5570	0.02196	2.346927	-151.824951	-485.698364	-1920.	1000.	600.	1400.	-0.776351	242.476562	-0.346927	2.	1	3	23	110	205712750	10	57	0	0	0	652566	702802	-37283930	404516381	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.10369	23	110	10	57	0.020466	4.42066	3.126533
72.934	09:08:13.934	40.451633960	-3.728407650	203	-1883	637	53027464	-1310718	-377487	5182547	13038	5524	0.02196	2.346927	-151.824951	-485.698364	-1920.	1000.	600.	1400.	-0.776351	242.476562	-0.346927	2.	1	3	23	110	205713250	9	57	0	0	0	652596	702832	-37284076	404516349	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.10369	23	110	10	57	0.029408	4.380507	3.137603
73.184	09:08:14.184	40.451632113	-3.728414824	1337	-2515	-1907	53112208	-1284504	-498073	5189026	12881	5470	0.021912	2.462247	-192.427643	-647.14563	-1920.	1000.	600.	1400.	-1.150209	40.426758	-0.462247	2.	1	3	23	110	205713500	8	57	0	0	0	652635	702871	-37284148	404516330	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.050887	23	110	10	57	0.050497	4.330472	-3.139659
73.434	09:08:14.434	40.451629728	-3.728421638	1042	-186	841	53186284	-1179646	-597687	5195512	12733	5404	0.021912	2.462247	-192.427643	-647.14563	-1920.	1000.	600.	1400.	-1.150209	40.426758	-0.462247	2.	1	3	23	110	205713500	8	57	0	0	0	652635	702871	-37284148	404516330	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.050887	23	110	10	57	0.034002	4.298601	-3.119246
73.684	09:08:14.684	40.451627075	-3.728428096	1559	-904	-129	53203552	-1158675	-623902	5202006	12595	5327	0.021749	2.530131	-64.15844	-742.183228	-1920.	1000.	600.	1400.	0.303802	73.658203	-0.530131	2.	1	3	23	110	205713750	9	57	0	0	0	652676	702912	-37284216	404516307	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.034402	23	110	10	57	0.029019	4.279803	-3.132475
73.934	09:08:14.934	40.451624331	-3.728434670	-205	-1199	898	53194992	-1137703	-634387	5208500	12451	5253	0.021749	2.530131	-64.15844	-742.183228	-1920.	1000.	600.	1400.	0.303802	73.658203	-0.530131	2.	1	3	23	110	205714250	9	56	0	0	0	652772	703008	-37284346	404516253	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.034402	23	110	10	57	0.028407	4.273914	-3.136179
74.184	09:08:15.184	40.451621769	-3.728440893	-2450	2384	-2857	53220556	-1116732	-592444	5214996	12316	5176	0.021445	2.556763	-31.900406	-779.468445	-1920.	1000.	600.	1400.	0.169075	68.631104	-0.556763	2.	1	3	23	110	205714250	9	56	0	0	0	652772	703008	-37284346	404516253	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.060174	23	110	10	57	0.027936	4.254406	3.138981
74.434	09:08:15.434	40.451619028	-3.728446878	-2191	395	-471	53224924	-1095760	-644873	5221495	12185	5099	0.021445	2.556763	-31.900406	-779.468445	-1920.	1000.	600.	1400.	0.169075	68.631104	-0.556763	2.	1	3	22	118	205714750	9	56	0	0	0	652825	703061	-37284469	404516200	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.060174	23	110	10	57	0.042871	4.236907	-3.138038
74.684	09:08:15.684	40.451616377	-3.728453100	-121	-445	-1536	53296812	-1148189	-629145	5227997	12049	5022	0.021265	2.530609	93.960762	-742.852783	-1920.	1000.	600.	1400.	0.00152	231.10791	-0.530609	2.	1	3	23	118	205715000	9	56	0	0	0	652828	703064	-37284531	404516173	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.076746	22	118	9	56	0.060818	4.228633	-3.128394
74.934	09:08:15.934	40.451613544	-3.728459437	-2730	400	947	53329484	-1148189	-629145	5231903	12049	5022	0.021265	2.530609	93.960762	-742.852783	-1920.	1000.	600.	1400.	0.00152	231.10791	-0.530609	2.	1	3	23	118	205715000	9	56	0	0	0	652828	703064	-37284531	404516173	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.076746	22	118	9	56	0.068402	4.206685	-3.124864
75.184	09:08:16.184	40.451610532	-3.728465655	-1382	441	1980	53364412	-1116732	-718273	5241020	11778	4858	0.021259	2.498273	54.02565	-697.582031	-1920.	1000.	600.	1400.	-0.308896	236.443604	-0.498273	2.	1	3	23	110	205715500	10	56	0	0	0	652861	703097	-37284656	404516115	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.067105	22	118	9	56	0.077617	4.171405	-3.127982
75.434	09:08:16.434	40.451607701	-3.728471639	3171	-28	1538	53384452	-1043332	-634387	5246231	11648	4774	0.021259	2.498273	54.02565	-697.582031	-1920.	1000.	600.	1400.	-0.308896	236.443604	-0.498273	2.	1	3	23	110	205715750	10	56	0	0	0	652877	703113	-37284716	404516086	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.067105	22	118	9	56	0.069487	4.156156	-3.134982
75.684	09:08:16.684	40.451604871	-3.728477505	1170	-2108	-1077	53395796	-1085275	-681573	5254051	11520	4697	0.021249	2.4655	96.678734	-651.699829	-1920.	1000.	600.	1400.	-0.608788	324.979004	-0.4655	2.	1	3	23	110	205715750	10	56	0	0	0	652877	703113	-37284716	404516086	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.067105	22	118	9	56	0.094167	4.135373	-3.131365
75.934	09:08:16.934	40.451601771	-3.728483486	-2019	2580	-164	53429700	-1059060	-728759	5260572	11392	4608	0.021249	2.4655	96.678734	-651.699829	-1920.	1000.	600.	1400.	-0.608788	324.979004	-0.4655	2.	1	3	23	111	205716250	10	56	0	0	0	652878	703114	-37284834	404516027	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.067105	22	118	9	56	0.093117	4.100855	-3.141415
76.184	09:08:17.184	40.451598491	-3.728489347	-901	-858	-415	53433460	-1017117	-765459	5267096	11264	4515	0.021344	2.445586	16.260147	-623.820007	-1920.	1000.	600.	1400.	-0.475509	272.440186	-0.445586	2.	1	3	23	111	205716500	11	56	0	0	0	652953	703189	-37284893	404515994	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.041749	22	118	9	56	0.087224	4.073378	-3.134347
76.434	09:08:17.434	40.451595032	-3.728494970	2096	27	377	53516476	-1006632	-838860	5273626	11143	4418	0.021344	2.445586	16.260147	-623.820007	-1920.	1000.	600.	1400.	-0.475509	272.440186	-0.445586	2.	1	3	23	111	205716500	11	56	0	0	0	652953	703189	-37284893	404515994	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.041749	22	118	9	56	0.084065	4.032273	-3.128178
76.684	09:08:17.684	40.451591393	-3.728500474	-433	341	-492	53572964	-1001389	-901774	5280164	11023	4313	0.021366	2.453342	-37.121773	-634.679077	-1920.	1000.	600.	1400.	0.023965	208.199219	-0.453342	2.	1	3	23	120	205716750	11	56	0	0	0	652962	703198	-37284949	404515960	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.036243	23	120	11	56	0.080381	4.014662	-3.132918
76.934	09:08:17.934	40.451587576	-3.728505857	-1084	969	1900	53616052	-943717	-891288	5286708	10905	4206	0.021366	2.453342	-37.121773	-634.679077	-1920.	1000.	600.	1400.	0.023965	208.199219	-0.453342	2.	1	3	21	130	205717250	11	56	0	0	0	652972	703208	-37285058	404515885	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.036243	23	120	11	56	0.082216	3.986744	-3.128052
77.184	09:08:18.184	40.451583850	-3.728511006	-2764	1998	-352	53633352	-927988	-828374	5293256	10792	4098	0.021316	2.463609	8.845329	-649.053223	-1920.	1000.	600.	1400.	0.222914	239.791992	-0.463609	2.	1	3	21	130	205717250	11	56	0	0	0	652972	703208	-37285058	404515885	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.045609	23	120	11	56	0.096571	3.977591	-3.123193
77.434	09:08:18.434	40.451580212	-3.728516391	-1099	2302	-605	53665656	-943717	-907017	5299806	10677	3996	0.021316	2.463609	8.845329	-649.053223	-1920.	1000.	600.	1400.	0.222914	239.791992	-0.463609	2.	1	3	21	130	205717750	11	56	0	0	0	653054	703290	-37285163	404515811	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.045609	23	120	11	56	0.104388	3.967499	-3.129355
77.684	09:08:18.684	40.451576306	-3.728521538	1224	-47	-959	53682108	-943717	-901774	5306359	10565	3883	0.021332	2.45823	-83.804131	-641.522705	-1920.	1000.	600.	1400.	-0.234061	154.673096	-0.45823	2.	1	3	23	121	205718000	11	56	0	0	0	653098	703334	-37285215	404515772	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.042466	23	120	11	56	0.107661	3.942309	-3.136464
77.934	09:08:18.934	40.451572489	-3.728526804	-461	449	735	53690588	-959446	-912260	5312915	10447	3778	0.021332	2.45823	-83.804131	-641.522705	-1920.	1000.	600.	1400.	-0.234061	154.673096	-0.45823	2.	1	3	23	121	205718000	11	56	0	0	0	653098	703334	-37285215	404515772	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.042466	23	120	11	56	0.11676	3.910765	3.140137
78.184	09:08:19.184	40.451568403	-3.728531831	-287	1019	-1675	53719564	-833617	-1032846	5319473	10339	3658	0.021417	2.478378	-36.57341	-669.728943	-1920.	1000.	600.	1400.	-0.428498	173.697754	-0.478378	2.	1	3	22	130	205718500	11	56	0	0	0	653091	703326	-37285318	404515693	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.025843	23	120	11	56	0.124193	3.864624	-3.130004
78.434	09:08:19.434	40.451563960	-3.728536382	2751	-483	-502	53753132	-817888	-1011874	5326035	10240	3532	0.021417	2.478378	-36.57341	-669.728943	-1920.	1000.	600.	1400.	-0.428498	173.697754	-0.478378	2.	1	3	23	130	205718750	11	56	0	0	0	653110	703346	-37285364	404515649	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.025843	23	120	11	56	0.126147	3.856673	-3.131185
78.684	09:08:19.684	40.451559608	-3.728540816	-3338	2514	-1539	53781124	-786431	-1011874	5332600	10145	3409	0.021341	2.49231	8.821487	-689.23407	-1920.	1000.	600.	1400.	0.125887	199.587402	-0.49231	2.	1	3	23	130	205718750	11	56	0	0	0	653110	703346	-37285364	404515649	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.040841	23	130	11	56	0.10918	3.871944	-3.128995
78.934	09:08:19.934	40.451555254	-3.728545487	2857	-25	1505	53828820	-802159	-964689	5339166	10045	3287	0.021341	2.49231	8.821487	-689.23407	-1920.	1000.	600.	1400.	0.125887	199.587402	-0.49231	2.	1	3	23	113	205719250	10	56	0	0	0	653160	703396	-37285454	404515562	0	0	0	33.5,23.316406,25.,0.6,5.	0.7	1	6	0.040841	23	130	11	56	0.102088	3.853309	-3.125164
