Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
20.335	09:05:19.335	40.451569276	-3.728750719	-1540	-349	4737	29151800	2097150	-513801	1600502	5847	3619	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	108	205538500	11	65	0	0	0	653667	703903	-37287387	404515679	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	17.632812	23	107	10	64	0.061689	1.921415	3.082516
20.585	09:05:19.585	40.451567008	-3.728738783	3703	-352	-1233	29221268	1966078	-692059	1604065	6097	3548	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	108	205538750	12	65	0	0	0	653727	703963	-37287272	404515653	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	16.171875	23	107	10	64	0.066421	2.020048	3.086673
20.835	09:05:19.835	40.451567008	-3.728738783	-1462	2269	4019	29218042	1829763	-823131	1607630	6328	3453	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205539000	14	65	0	0	0	653756	703992	-37287166	404515620	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	16.171875	23	107	10	64	0.127316	1.809905	3.061985
21.085	09:05:20.085	40.451561112	-3.728716667	-183	2279	3265	29245410	1682962	-571473	1611198	6538	3368	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205539250	13	65	0	0	0	653803	704038	-37287068	404515591	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	15.152344	23	107	13	65	0.13516	1.548367	3.041306
21.335	09:05:20.335	40.451558201	-3.728706847	752	1480	127	29282508	1651505	-110100	1614770	6743	3325	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205539500	14	65	0	0	0	653839	704075	-37286974	404515576	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	15.152344	23	107	13	65	0.131207	1.544008	3.044064
21.585	09:05:20.585	40.451556639	-3.728697396	1211	-1105	18	29308588	1509948	26214	1618344	6940	3320	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205539750	12	65	0	0	0	653884	704120	-37286884	404515574	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	13.769531	23	107	13	65	0.102013	1.600193	3.035078
21.835	09:05:20.835	40.451556425	-3.728688431	-1414	-495	-1169	29344724	1468005	73400	1621923	7121	3330	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205540000	12	65	0	0	0	653871	704107	-37286800	404515577	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	13.769531	23	107	13	65	0.11411	1.597531	3.044334
22.085	09:05:21.085	40.451556748	-3.728680061	1436	2576	2718	29386646	1410333	136314	1625506	7298	3343	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205540000	12	65	0	0	0	653871	704107	-37286800	404515577	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	12.28125	23	107	13	65	0.122744	1.507509	3.038089
22.335	09:05:21.335	40.451557250	-3.728671929	-288	-77	1359	29439496	1352661	262143	1629093	7464	3366	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205540500	10	66	0	0	0	653838	704074	-37286642	404515590	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	12.28125	23	107	13	65	0.100219	1.453497	3.033329
22.585	09:05:21.585	40.451558109	-3.728664273	-2216	-899	157	29452864	1263532	377487	1632688	7626	3404	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205540750	10	66	0	0	0	653838	704074	-37286568	404515604	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	10.761719	23	107	13	65	0.123382	1.41658	3.01904
22.835	09:05:21.835	40.451559507	-3.728656859	-4331	323	131	29444764	1289747	393215	1636284	7784	3453	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205540750	10	66	0	0	0	653838	704074	-37286568	404515604	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	10.761719	23	107	13	65	0.146156	1.355916	3.012764
23.085	09:05:22.085	40.451561084	-3.728649564	1716	992	2797	29512388	1310718	450887	1639881	7946	3502	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205541250	9	66	0	0	0	653878	704114	-37286421	404515637	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	9.128906	23	107	9	66	0.128868	1.319624	3.017283
23.335	09:05:22.335	40.451562753	-3.728642152	2433	1766	-765	29528240	1384119	492830	1643484	8112	3560	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205541500	9	66	0	0	0	653885	704121	-37286344	404515658	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	9.128906	23	107	9	66	0.134215	1.25807	3.022443
23.585	09:05:22.585	40.451564874	-3.728634392	1604	-76	1630	29590684	1357904	613416	1647093	8281	3624	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205541750	9	66	0	0	0	653896	704132	-37286266	404515681	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	8.253906	23	107	9	66	0.122488	1.229855	3.011057
23.835	09:05:22.835	40.451567175	-3.728626633	-75	-1512	-3112	29635262	1305475	650116	1650704	8448	3701	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205541750	9	66	0	0	0	653896	704132	-37286266	404515681	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	8.253906	23	107	9	66	0.127472	1.206385	3.015121
24.085	09:05:23.085	40.451569836	-3.728618997	-3044	-1585	6427	29615084	1315961	613416	1654319	8609	3776	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205542250	10	66	0	0	0	653874	704110	-37286115	404515734	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	6.390625	23	107	9	66	0.145821	1.13432	3.006661
24.335	09:05:23.335	40.451572496	-3.728611478	3904	247	1363	29639924	1294990	728759	1657936	8770	3857	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205542250	10	66	0	0	0	653874	704110	-37286115	404515734	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	6.390625	23	107	9	66	0.150718	1.095863	2.99847
24.585	09:05:23.585	40.451575335	-3.728604079	2667	896	719	29707028	1326447	786431	1661559	8931	3950	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205542750	11	66	0	0	0	653794	704029	-37285967	404515795	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	4.96875	23	107	9	66	0.169014	1.07345	2.991106
24.835	09:05:23.835	40.451578535	-3.728596684	3815	618	2269	29788850	1305475	833617	1665188	9093	4044	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205543000	10	66	0	0	0	653759	703995	-37285892	404515829	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	4.96875	23	107	9	66	0.156771	1.017603	2.989229
25.085	09:05:24.085	40.451582005	-3.728589292	4109	1077	-3943	29822360	1195375	886045	1668823	9246	4147	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205543000	10	66	0	0	0	653759	703995	-37285892	404515829	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.234375	23	107	10	66	0.143576	0.978226	2.994545
25.335	09:05:24.335	40.451585563	-3.728582254	-349	128	4678	29844798	1153432	870317	1672465	9392	4257	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205543500	10	66	0	0	0	653760	703996	-37285755	404515903	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.234375	23	107	10	66	0.153671	0.900548	2.986031
25.585	09:05:24.585	40.451589389	-3.728575574	2084	2263	1324	29867922	1111489	1011874	1676110	9530	4369	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205543750	12	66	0	0	0	653777	704013	-37285691	404515943	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.671875	23	107	10	66	0.147109	0.840377	2.994121
25.835	09:05:24.835	40.451593393	-3.728569131	1049	-1789	-926	29893396	1053817	1116732	1679758	9664	4497	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205543750	12	66	0	0	0	653777	704013	-37285691	404515943	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.671875	23	107	10	66	0.125793	0.782926	2.984573
26.085	09:05:25.085	40.451597847	-3.728562929	2147	-1925	290	29950820	959446	1095760	1683409	9789	4633	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205544250	12	66	0	0	0	653857	704093	-37285572	404516036	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.695312	23	107	10	66	0.134535	0.698579	2.976082
26.335	09:05:25.335	40.451602657	-3.728557202	281	-657	254	29962754	823131	1242561	1687066	9899	4776	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205544500	12	66	0	0	0	653895	704130	-37285521	404516086	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.695312	23	107	10	66	0.158636	0.586032	2.966591
26.585	09:05:25.585	40.451607644	-3.728552185	1892	-1429	2806	30007810	634387	1331690	1690726	9989	4935	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205544750	12	66	0	0	0	653882	704117	-37285480	404516142	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.523438	23	107	10	66	0.148155	0.444364	2.958272
26.835	09:05:25.835	40.451613256	-3.728548000	-1008	-80	-1056	30046162	403701	1431304	1695126	10053	5104	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205545000	13	66	0	0	0	653898	704134	-37285450	404516201	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	5.523438	23	107	10	66	0.128702	0.415923	2.962965
27.085	09:05:26.085	40.451619131	-3.728544997	25	-948	976	30088296	398458	1457519	1698796	10101	5283	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205545250	13	66	0	0	0	653924	704160	-37285428	404516264	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	4.84375	23	107	13	66	0.128315	0.397304	2.960006
27.335	09:05:26.335	40.451625451	-3.728542825	1894	177	2085	30153932	377487	1509948	1701737	10150	5463	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205545250	13	66	0	0	0	653924	704160	-37285428	404516264	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	4.84375	23	107	13	66	0.141595	0.2884	2.938916
27.585	09:05:26.585	40.451631861	-3.728540653	554	-891	1451	30207174	235929	1373633	1706156	10188	5642	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205545750	13	66	0	0	0	653940	704176	-37285389	404516391	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	3.820312	23	107	13	66	0.152969	0.189493	2.956272
27.835	09:05:26.835	40.451638178	-3.728538953	-1210	3317	3729	30209200	62914	1436547	1709844	10201	5813	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205546000	12	66	0	0	0	653900	704136	-37285382	404516451	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	3.820312	23	107	13	66	0.150176	0.03009	2.947124
28.085	09:05:27.085	40.451644129	-3.728538191	23	-174	4992	30213628	-246415	1468005	1712795	10188	5995	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205546000	12	66	0	0	0	653900	704136	-37285382	404516451	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	2.652344	23	107	13	66	0.11983	6.033394	2.934345
28.335	09:05:27.335	40.451650431	-3.728538731	1244	-2404	4161	30296080	-660602	1274018	1716488	10137	6159	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205546500	11	66	0	0	0	653835	704071	-37285412	404516573	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	2.652344	23	107	13	66	0.074346	5.764761	2.931142
28.585	09:05:27.585	40.451656361	-3.728541272	2292	-3922	1862	30379118	-1006632	938474	1720192	10035	6297	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205546750	10	66	0	0	0	653825	704060	-37285458	404516621	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	1.050781	23	107	13	66	0.041811	5.528136	2.947842
28.835	09:05:27.835	40.451661198	-3.728545805	1137	808	2838	30480544	-1274018	581959	1723906	9894	6387	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205547000	10	66	0	0	0	653776	704012	-37285523	404516653	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	1.050781	23	107	13	66	-0.001081	5.316622	2.970425
29.085	09:05:28.085	40.451664400	-3.728552326	1028	-3359	1612	30559450	-1305475	246415	1727632	9738	6438	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205547250	11	66	0	0	0	653766	704002	-37285595	404516671	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	-0.789062	23	107	11	66	-0.012507	5.103559	2.992498
29.335	09:05:28.335	40.451666156	-3.728559539	927	-5690	-1395	30676166	-1300233	-15728	1732116	9579	6451	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205547500	11	66	0	0	0	653783	704019	-37285668	404516675	0	0	0	34.167969,25.679688,6.,4.	0.7	1	4	-0.789062	23	107	11	66	0.015489	4.881933	3.026582
29.585	09:05:28.585	40.451666560	-3.728566855	1418	-3516	-1342	30769564	-1284504	-372244	1735865	9423	6425	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205547750	11	66	0	0	0	653760	703996	-37285740	404516666	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-11.269531	23	107	11	66	0.007155	4.673178	3.053594
29.835	09:05:28.835	40.451665704	-3.728574039	2367	-5169	-863	30834664	-1205861	-587202	1739624	9272	6366	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205548000	13	66	0	0	0	653695	703931	-37285810	404516645	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-11.269531	23	107	11	66	0.015587	4.403552	3.071798
30.085	09:05:29.085	40.451663588	-3.728581092	2382	-3674	-1512	30899856	-938474	-985660	1742640	9141	6269	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205548250	16	66	0	0	0	653640	703876	-37285870	404516611	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-12.136719	23	107	11	66	0.003644	4.138395	3.099482
30.335	09:05:29.335	40.451660127	-3.728587069	-1412	-2135	-1605	30945006	-655359	-1179646	1746418	9044	6133	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	22	109	205548500	15	66	0	0	0	653665	703901	-37285915	404516564	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-12.136719	23	107	11	66	-0.001172	3.96104	3.088181
30.585	09:05:29.585	40.451655504	-3.728591501	770	-2086	2510	31027122	-576716	-1253047	1750958	8970	5987	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205548750	13	67	0	0	0	653669	703905	-37285950	404516512	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-12.117188	23	107	11	66	-0.014377	3.946068	3.097138
30.835	09:05:29.835	40.451650257	-3.728594982	-2476	-847	-820	31061450	-644873	-1268775	1753990	8896	5831	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	114	205549000	13	67	0	0	0	653608	703844	-37285984	404516457	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-12.117188	23	107	11	66	0.007441	3.904733	3.091982
31.085	09:05:30.085	40.451644740	-3.728598460	3577	-487	2288	31097038	-665845	-1300233	1758540	8814	5672	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205549250	13	67	0	0	0	653622	703858	-37286021	404516401	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-11.515625	23	109	13	67	-0.012272	3.996256	3.08471
31.335	09:05:30.335	40.451639131	-3.728602174	-1823	5334	-2942	31087400	-875560	-1158675	1762334	8721	5519	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205549500	13	67	0	0	0	653627	703862	-37286064	404516348	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-11.515625	23	109	13	67	-0.014557	4.113853	3.077182
31.585	09:05:30.585	40.451633878	-3.728606480	-2239	-1352	4601	31115154	-1027603	-1006632	1766132	8606	5391	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205549750	12	67	0	0	0	653631	703867	-37286117	404516302	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-10.777344	23	109	13	67	-0.004156	4.173482	3.097086
31.835	09:05:30.835	40.451629251	-3.728611737	-646	-1003	2490	31135870	-1216347	-907017	1769934	8471	5273	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205550000	12	67	0	0	0	653629	703865	-37286179	404516261	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-10.777344	23	109	13	67	-0.02152	4.253236	3.09471
32.085	09:05:31.085	40.451625157	-3.728617943	1537	-1272	2441	31184852	-1305475	-665845	1773738	8314	5176	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205550250	10	67	0	0	0	653641	703877	-37286250	404516227	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-8.839844	23	109	13	67	0.017569	4.244101	3.086922
32.335	09:05:31.335	40.451621780	-3.728624983	-762	2058	-1185	31207010	-1368390	-681573	1777546	8156	5094	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205550500	10	67	0	0	0	653648	703883	-37286324	404516198	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-8.839844	23	109	13	67	0.039135	4.231009	3.091122
32.585	09:05:31.585	40.451618850	-3.728632381	-2629	2474	-4197	31258214	-1389361	-702545	1780595	7989	5007	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	111	205550750	10	67	0	0	0	653663	703899	-37286401	404516167	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-6.910156	23	109	13	67	0.046933	4.310932	3.104301
32.835	09:05:31.835	40.451615738	-3.728640130	2281	-871	3033	31293354	-1415576	-513801	1784410	7820	4933	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	111	205550750	10	67	0	0	0	653663	703899	-37286401	404516167	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-6.910156	23	109	13	67	0.038519	4.381109	3.096042
33.085	09:05:32.085	40.451613167	-3.728647886	-1044	-162	-1044	31313374	-1441790	-398458	1788995	7646	4874	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205551250	8	67	0	0	0	653640	703876	-37286559	404516121	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-4.96875	23	107	8	67	0.060706	4.379191	3.082485
33.335	09:05:32.335	40.451611135	-3.728655883	826	-2921	2005	31336020	-1494219	-424672	1792821	7467	4828	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205551500	8	67	0	0	0	653658	703894	-37286640	404516104	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-4.96875	23	107	8	67	0.087709	4.349949	3.070494
33.585	09:05:32.585	40.451609462	-3.728664002	513	-1361	920	31386506	-1468005	-477101	1796651	7288	4771	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205551750	9	66	0	0	0	653664	703900	-37286723	404516084	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-3.179688	23	107	8	67	0.085827	4.339415	3.077133
33.835	09:05:32.835	40.451607427	-3.728672353	1862	32	60	31452882	-1452276	-445644	1800488	7111	4712	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205552000	9	66	0	0	0	653642	703878	-37286805	404516064	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-3.179688	23	107	8	67	0.08209	4.35669	3.093878
34.085	09:05:33.085	40.451605483	-3.728680588	1244	-400	-4275	31470404	-1520433	-503316	1803559	6932	4654	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205552250	8	66	0	0	0	653603	703839	-37286888	404516043	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-1.335938	23	107	8	67	0.111016	4.353719	3.08576
34.335	09:05:33.335	40.451603359	-3.728688820	1025	838	-1077	31497496	-1488976	-461373	1808170	6748	4595	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	107	205552500	8	66	0	0	0	653585	703821	-37286972	404516022	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	-1.335938	23	107	8	67	0.100934	4.343837	3.085002
34.585	09:05:33.585	40.451601234	-3.728697288	-421	-685	1679	31547460	-1473247	-456130	1812019	6568	4538	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205552750	8	66	0	0	0	653619	703855	-37287054	404516002	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	0.539062	23	107	8	67	0.112357	4.347079	3.085539
34.835	09:05:33.835	40.451599291	-3.728705404	1969	15	-2653	31573212	-1447033	-503316	1815101	6394	4480	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205552750	8	66	0	0	0	653619	703855	-37287054	404516002	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	0.539062	23	107	8	67	0.114477	4.353026	3.09943
35.085	09:05:34.085	40.451597258	-3.728713519	1567	508	2013	31608864	-1468005	-597687	1819731	6220	4413	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	22	109	205553250	8	66	0	0	0	653705	703941	-37287216	404515958	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	2.371094	22	109	8	66	0.117807	4.362682	3.087895
35.335	09:05:34.335	40.451594864	-3.728721631	1645	490	150	31642748	-1488976	-545259	1823592	6039	4344	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	22	109	205553500	8	66	0	0	0	653710	703946	-37287298	404515934	0	0	0	34.167969,25.679688,15.,4.	0.7	1	4	2.371094	22	109	8	66	0.13042	4.378711	3.082581
35.585	09:05:34.585	40.451592470	-3.728729860	1966	367	-1415	31681482	-1541405	-524287	1827455	5854	4277	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	22	109	205553750	8	66	0	0	0	653693	703929	-37287383	404515911	0	0	0	34.167969,25.679688,25.,4.	0.7	1	4	-5.710938	22	109	8	66	0.1479	4.378563	3.081623
35.835	09:05:34.835	40.451590164	-3.728738326	2499	985	582	31721322	-1488976	-534773	1831326	5672	4216	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	22	109	205553750	8	66	0	0	0	653693	703929	-37287383	404515911	0	0	0	34.167969,25.679688,25.,4.	0.7	1	4	-5.710938	22	109	8	66	0.160003	4.367166	3.08264
36.085	09:05:35.085	40.451587949	-3.728746793	-4051	2020	1630	31713956	-1515190	-540016	1835198	5493	4147	-0.	2.433462	-49.591064	-606.846985	-1920.	1000.	600.	1400.	0.246876	223.562012	-0.433462	2.	1	3	23	109	205554250	9	66	0	0	0	653691	703926	-37287550	404515865	0	0	0	34.167969,25.679688,25.,4.	0.7	1	4	-3.777344	22	109	8	66	0.129956	4.38113	3.084406
