Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
938.991	07:48:37.991	40.451733854	-3.728996141	-5932	4678	-2023	-46592	-280229	961233	0	631	8671	-0.	1.9139	42.808056	120.539307	-673.133362	1000.	600.	1400.	-2.614718	2289.697266	0.0861	2.	1	3	9	219	200936250	35	298	116	-73	-118	651257	701493	-37289939	404517310	411673780	-31613636	485055698	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.277972,-0.452312	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.024851	1	5	0	30	200936500	2382	-8	188	651208	3334	447815237	43818483	3	-0.000137	5.778509	0.109838
939.241	07:48:38.241	40.451733854	-3.728996141	61	4131	1918	45184	-322619	927804	0	578	8786	-0.	1.903102	18.107891	135.65715	-644.787537	1000.	600.	1400.	-1.932603	2308.395996	0.096898	2.	1	3	9	219	200936750	39	298	114	-85	-119	651176	701412	-37289984	404517386	411673840	-31613671	485055634	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.277972,-0.452312	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.024851	1	5	0	30	200936500	2382	-8	188	651208	3334	447815237	43818483	3	-0.006122	5.777803	0.127763
939.491	07:48:38.491	40.451737713	-3.728998424	-9258	7776	116	-48256	-322619	927804	0	578	8786	-0.	1.903102	18.107891	135.65715	-644.787537	1000.	600.	1400.	-1.932603	2308.395996	0.096898	2.	1	3	9	219	200936750	39	298	114	-85	-119	651176	701412	-37289984	404517386	411673840	-31613671	485055634	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.277972,-0.452312	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.024851	1	5	0	30	200936750	2382	-12	185	651176	3320	447815280	43818464	3	-0.005636	5.782789	0.127911
939.741	07:48:38.741	40.451745612	-3.729002990	-7420	-3381	3126	84224	-323970	964795	0	481	9010	-0.	1.902582	-14.603138	136.3853	-615.146606	1000.	600.	1400.	-1.68393	2306.051025	0.097418	2.	1	3	9	219	200937000	40	299	127	-69	-117	651163	701398	-37290006	404517425	411673871	-31613688	485055604	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.239658,-0.425289	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.026032	1	5	0	30	200937250	2382	11	201	651171	3331	447815368	43818426	3	-0.013416	5.800534	0.135994
939.991	07:48:38.991	40.451749469	-3.729005744	-4036	1496	3161	117120	-423896	951980	0	421	9121	-0.	1.902582	-14.603138	136.3853	-615.146606	1000.	600.	1400.	-1.68393	2306.051025	0.097418	2.	1	3	9	219	200937500	41	302	128	-101	-114	651212	701447	-37290057	404517504	411673941	-31613727	485055548	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.232441,-0.450982	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.026702	1	5	0	30	200937500	2382	2	199	651212	3301	447815411	43818403	3	-0.021565	5.821304	0.120553
940.241	07:48:39.241	40.451749469	-3.729005744	-3361	-2737	-3879	79744	-328487	1031592	0	369	9241	-0.	1.902582	-14.603138	136.3853	-615.146606	1000.	600.	1400.	-1.68393	2306.051025	0.097418	2.	1	3	9	219	200937500	41	302	128	-101	-114	651212	701447	-37290057	404517504	411673941	-31613727	485055548	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.232441,-0.450982	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.026702	1	5	0	30	200937500	2382	2	199	651212	3301	447815411	43818403	3	-0.030936	5.855351	0.145287
940.491	07:48:39.491	40.451758281	-3.729008316	-5487	-273	3902	25088	3028	1065894	0	363	9369	-0.	1.916232	-75.805191	117.275711	-587.491089	1000.	600.	1400.	-1.170437	2253.476807	0.083768	2.	1	3	9	219	200937750	42	304	143	-67	-120	651197	701433	-37290081	404517545	411673975	-31613745	485055516	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.232441,-0.450982	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.026702	1	5	0	30	200938000	2382	-12	208	651156	3542	447815509	43818382	3	-0.062034	5.921257	0.113618
940.741	07:48:39.741	40.451758281	-3.729008316	-12714	2906	4055	42368	-43266	977810	0	336	9482	-0.	1.916232	-75.805191	117.275711	-587.491089	1000.	600.	1400.	-1.170437	2253.476807	0.083768	2.	1	3	9	219	200938000	66	306	149	35	-140	651156	701392	-37290083	404517592	411674012	-31613744	485055480	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200938000	2382	-12	208	651156	3542	447815509	43818382	3	-0.07421	5.985706	0.112537
940.991	07:48:39.991	40.451766100	-3.729011349	-9995	155	509	-95232	-132513	997594	0	301	9596	0.	1.941721	-21.696091	81.590652	-567.029297	1000.	600.	1400.	-3.374007	2292.515625	0.058279	2.	1	3	9	219	200938500	56	329	149	-51	-122	651188	701423	-37290113	404517670	411674080	-31613767	485055424	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200938500	2382	7	199	651188	3462	447815596	43818357	3	-0.061561	5.964094	0.106498
941.241	07:48:40.241	40.451766100	-3.729011349	-6922	755	-3722	-76160	-132513	997594	0	301	9596	0.	1.941721	-21.696091	81.590652	-567.029297	1000.	600.	1400.	-3.374007	2292.515625	0.058279	2.	1	3	9	219	200938500	56	329	149	-51	-122	651188	701423	-37290113	404517670	411674080	-31613767	485055424	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200938500	2382	7	199	651188	3462	447815596	43818357	3	-0.06046	5.945802	0.124047
941.491	07:48:40.491	40.451775365	-3.729013690	-10177	2765	-2101	-8704	-83877	1118343	0	276	9750	0.	1.941721	-21.696091	81.590652	-567.029297	1000.	600.	1400.	-3.374007	2292.515625	0.058279	2.	1	3	9	219	200938500	56	329	149	-51	-122	651188	701423	-37290113	404517670	411674080	-31613767	485055424	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200939000	2382	-9	193	651077	3431	447815699	43818338	3	-0.063993	6.013766	0.132399
941.741	07:48:40.741	40.451775365	-3.729013690	-8382	3	-466	128896	-230659	1051590	0	248	9852	0.	1.941721	-21.696091	81.590652	-567.029297	1000.	600.	1400.	-3.374007	2292.515625	0.058279	2.	1	3	9	219	200938500	56	329	149	-51	-122	651188	701423	-37290113	404517670	411674080	-31613767	485055424	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200939000	2382	-9	193	651077	3431	447815699	43818338	3	-0.072897	6.065365	0.120639
941.991	07:48:40.991	40.451783179	-3.729017430	-3835	-243	-2082	502144	-274237	928790	0	167	10080	0.	1.941721	-21.696091	81.590652	-567.029297	1000.	600.	1400.	-3.374007	2292.515625	0.058279	2.	1	3	9	219	200939250	46	337	128	-89	-103	651107	701342	-37290161	404517801	411674185	-31613800	485055321	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200939500	2382	5	179	651127	3443	447815786	43818307	3	-0.120795	6.180927	0.134259
942.241	07:48:41.241	40.451783179	-3.729017430	-7113	-5596	2734	553984	-163217	734348	0	167	10205	0.	1.941721	-21.696091	81.590652	-567.029297	1000.	600.	1400.	-3.374007	2292.515625	0.058279	2.	1	3	9	219	200939750	69	339	143	23	-127	651081	701316	-37290172	404517885	411674255	-31613806	485055258	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.187697,-0.45919	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.028377	1	5	0	30	200939500	2382	5	179	651127	3443	447815786	43818307	3	-0.177516	2.409881	0.097853
942.491	07:48:41.491	40.451787594	-3.729017242	-9296	-4796	-6393	692992	259197	1032431	0	199	10317	0.	1.950884	315.058228	68.762924	-543.551819	1000.	600.	1400.	7.269778	2639.974609	0.049116	2.	1	3	9	219	200940000	60	338	114	73	-109	651040	701275	-37290157	404517927	411674287	-31613792	485055226	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.168507,-0.282598	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.033397	1	5	0	30	200939750	2382	-5	193	651081	3575	447815835	43818309	3	-0.218264	1.678146	0.064851
942.741	07:48:41.741	40.451787594	-3.729017242	-13073	-605	7251	765440	506954	909586	0	267	10421	0.	1.950884	315.058228	68.762924	-543.551819	1000.	600.	1400.	7.269778	2639.974609	0.049116	2.	1	3	9	219	200940000	60	338	114	73	-109	651040	701275	-37290157	404517927	411674287	-31613792	485055226	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.274404,-0.23013	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.034729	1	5	0	30	200939750	2382	-5	193	651081	3575	447815835	43818309	3	-0.25371	1.172304	-0.048528
942.991	07:48:41.991	40.451797471	-3.729008268	-19549	779	-5813	547840	627638	712765	0	364	10490	0.	1.907271	-59.664249	129.820389	-515.921448	1000.	600.	1400.	5.523794	2353.678223	0.092729	2.	1	3	9	219	200940500	58	337	51	156	-52	650992	701228	-37290082	404517984	411674333	-31613725	485055185	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.274404,-0.23013	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.034729	1	5	0	30	200940500	2382	-15	172	650992	445	447815944	43818386	3	-0.253472	1.198004	-0.110877
943.241	07:48:42.241	40.451797471	-3.729008268	-13657	2911	8556	493824	724865	409618	0	472	10521	0.	1.907271	-59.664249	129.820389	-515.921448	1000.	600.	1400.	5.523794	2353.678223	0.092729	2.	1	3	9	219	200940500	58	337	51	156	-52	650992	701228	-37290082	404517984	411674333	-31613725	485055185	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.332178,-0.152732	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.036037	1	5	0	30	200940500	2382	-15	172	650992	445	447815944	43818386	3	-0.239461	1.275713	-0.172781
943.491	07:48:42.491	40.451799425	-3.728998383	-10589	-2244	-1895	179072	779117	281342	0	581	10540	0.	1.882614	264.859192	164.339706	-488.45166	1000.	600.	1400.	1.475549	2740.042969	0.117386	2.	1	3	9	219	200940750	36	334	12	166	-7	651007	701243	-37290033	404517996	411674343	-31613683	485055181	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.342335,-0.124263	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.03702	1	5	0	30	200941000	2382	5	166	650967	692	447815965	43818470	3	-0.215237	1.426111	-0.228404
943.741	07:48:42.741	40.451799425	-3.728998383	-10795	3736	8473	220928	769547	50948	0	680	10549	0.	1.882614	264.859192	164.339706	-488.45166	1000.	600.	1400.	1.475549	2740.042969	0.117386	2.	1	3	9	219	200941250	28	330	-23	165	43	650956	701192	-37289935	404518006	411674349	-31613599	485055174	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.342335,-0.124263	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.03702	1	5	0	30	200941000	2382	5	166	650967	692	447815965	43818470	3	-0.201483	1.446765	-0.265698
943.991	07:48:42.991	40.451799577	-3.728988596	-7693	2277	7305	116608	849636	-161250	0	791	10539	0.	1.75892	208.354004	337.511383	-432.728363	1000.	600.	1400.	-2.700767	2911.69043	0.24108	2.	1	3	9	219	200941500	29	328	-11	180	38	650942	701178	-37289886	404518005	411674347	-31613557	485055177	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.373013,-0.117687	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.037899	1	5	0	30	200941500	2382	13	183	650942	922	447815966	43818553	3	-0.202253	1.490092	-0.302746
944.241	07:48:43.241	40.451799577	-3.728988596	-3127	3765	-662	122752	802232	-335418	0	909	10525	0.	1.75892	208.354004	337.511383	-432.728363	1000.	600.	1400.	-2.700767	2911.69043	0.24108	2.	1	3	9	219	200941500	29	328	-11	180	38	650942	701178	-37289886	404518005	411674347	-31613557	485055177	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.373013,-0.117687	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.037899	1	5	0	30	200941500	2382	13	183	650942	922	447815966	43818553	3	-0.188387	1.499333	-0.318882
944.491	07:48:43.491	40.451798385	-3.728977616	-10536	4297	-10811	-6400	930896	-448278	0	1034	10501	0.	1.708888	-111.830238	407.55722	-348.642181	1000.	600.	1400.	-7.607096	2745.338135	0.291112	2.	1	3	9	219	200942000	29	325	-29	193	55	650910	701146	-37289776	404517993	411674335	-31613465	485055189	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.374037,-0.118592	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.038796	1	5	0	30	200942000	2382	14	202	650910	1015	447815952	43818646	3	-0.198577	1.469108	-0.31035
944.741	07:48:43.741	40.451798385	-3.728977616	-13169	2516	-1964	-209024	930896	-448278	0	1034	10501	0.	1.708888	-111.830238	407.55722	-348.642181	1000.	600.	1400.	-7.607096	2745.338135	0.291112	2.	1	3	9	219	200942000	29	325	-29	193	55	650910	701146	-37289776	404517993	411674335	-31613465	485055189	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.414281,-0.120811	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.03978	1	5	0	30	200942000	2382	14	202	650910	1015	447815952	43818646	3	-0.19838	1.427608	-0.307059
944.991	07:48:43.991	40.451797700	-3.728971948	-8607	3536	-1910	-197248	1053737	-420628	0	1290	10468	0.	1.722221	-54.967403	388.890228	-265.233673	1000.	600.	1400.	-8.843484	2867.022461	0.277779	2.	1	3	9	219	200942250	32	325	-32	190	57	650889	701125	-37289719	404517986	411674327	-31613417	485055196	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.414281,-0.120811	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.03978	1	5	0	30	200942250	2382	13	200	650889	1035	447815944	43818694	3	-0.23976	1.420952	-0.29396
945.241	07:48:44.241	40.451797377	-3.728966048	-7664	2594	2449	-142080	1065915	-401127	0	1414	10465	0.	1.722221	-54.967403	388.890228	-265.233673	1000.	600.	1400.	-8.843484	2867.022461	0.277779	2.	1	3	9	219	200942750	38	325	-4	197	40	650951	701187	-37289603	404517981	411674328	-31613319	485055210	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.412209,-0.125831	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.040862	1	5	0	30	200942500	2382	15	204	650909	985	447815940	43818744	3	-0.242613	1.386178	-0.276929
945.491	07:48:44.491	40.451797179	-3.728954489	-5836	7561	5184	-174976	1082887	-332235	0	1540	10463	0.	1.800776	-292.098541	278.91394	-190.850159	1000.	600.	1400.	-7.147602	2594.77002	0.199224	2.	1	3	9	219	200943000	40	326	4	199	28	650968	701204	-37289545	404517981	411674329	-31613270	485055215	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.413293,-0.12287	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.041905	1	5	0	30	200943000	2382	14	200	650968	945	447815937	43818842	3	-0.252066	1.373315	-0.256301
945.741	07:48:44.741	40.451797179	-3.728954489	-8607	5312	4973	-124160	1123084	-284117	0	1663	10466	0.	1.800776	-292.098541	278.91394	-190.850159	1000.	600.	1400.	-7.147602	2594.77002	0.199224	2.	1	3	9	219	200943000	40	326	4	199	28	650968	701204	-37289545	404517981	411674329	-31613270	485055215	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.413293,-0.12287	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.041905	1	5	0	30	200943000	2382	14	200	650968	945	447815937	43818842	3	-0.268405	1.387576	-0.235732
945.991	07:48:44.991	40.451797427	-3.728943760	-10469	2492	7762	-144768	1058875	-164254	0	1779	10472	0.	1.954457	-369.28656	63.760639	-154.694992	1000.	600.	1400.	-5.236585	2339.505859	0.045543	2.	1	3	9	219	200943500	34	326	18	186	28	651033	701268	-37289437	404517984	411674335	-31613179	485055224	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.454812,-0.111483	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.042909	1	5	0	30	200943500	2382	24	188	651033	908	447815939	43818933	3	-0.278534	1.422025	-0.231188
946.241	07:48:45.241	40.451797427	-3.728943760	-8521	3194	5258	-97408	1054021	-192712	0	1889	10478	0.	1.954457	-369.28656	63.760639	-154.694992	1000.	600.	1400.	-5.236585	2339.505859	0.045543	2.	1	3	9	219	200943750	34	325	20	200	16	651034	701270	-37289382	404517987	411674338	-31613133	485055225	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.454812,-0.111483	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.042909	1	5	0	30	200943500	2382	24	188	651033	908	447815939	43818933	3	-0.279752	1.436436	-0.234389
946.491	07:48:45.491	40.451798487	-3.728932803	-10450	2048	4261	23424	1050563	-59936	0	2008	10502	0.	2.083641	-192.618378	-117.096802	-164.382767	1000.	600.	1400.	-3.812028	2326.403809	-0.083641	2.	1	3	9	219	200943750	34	325	20	200	16	651034	701270	-37289382	404517987	411674338	-31613133	485055225	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.451171,-0.099995	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.043827	1	5	0	30	200944000	2382	11	192	651014	855	447815950	43819026	3	-0.274106	1.468342	-0.230278
946.741	07:48:45.741	40.451798487	-3.728932803	-10354	1604	4359	-3072	1043267	-82553	0	2128	10519	0.	2.11193	50.020218	-156.701523	-197.42543	1000.	600.	1400.	-2.315299	2496.564941	-0.11193	2.	1	3	9	219	200944250	33	322	21	195	14	651030	701266	-37289275	404517999	411674348	-31613041	485055222	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.484508,-0.084208	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.044688	1	5	0	30	200944000	2382	11	192	651014	855	447815950	43819026	3	-0.288933	1.461253	-0.241793
946.991	07:48:45.991	40.451799546	-3.728922083	-7898	1921	1722	-89600	1085480	-48034	0	2247	10538	0.	2.11193	50.020218	-156.701523	-197.42543	1000.	600.	1400.	-2.315299	2496.564941	-0.11193	2.	1	3	9	219	200944500	34	321	34	194	5	651050	701286	-37289220	404518005	411674354	-31612994	485055222	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.484508,-0.084208	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.044688	1	5	0	30	200944500	2382	17	196	651050	831	447815961	43819117	3	-0.29183	1.466465	-0.23163
947.241	07:48:46.241	40.451799546	-3.728922083	-5152	5034	725	-35456	1084621	57645	0	2373	10568	0.	2.11193	50.020218	-156.701523	-197.42543	1000.	600.	1400.	-2.315299	2496.564941	-0.11193	2.	1	3	9	219	200944500	34	321	34	194	5	651050	701286	-37289220	404518005	411674354	-31612994	485055222	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.469461,-0.063852	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.045554	1	5	0	30	200944500	2382	17	196	651050	831	447815961	43819117	3	-0.289317	1.458436	-0.224011
947.491	07:48:46.491	40.451802054	-3.728910081	-10737	-2166	-2425	151168	1096456	81069	0	2504	10605	0.	2.083483	50.30632	-116.875839	-226.687119	1000.	600.	1400.	-0.508788	2507.244141	-0.083483	2.	1	3	9	219	200945000	34	318	30	207	-10	650972	701208	-37289101	404518030	411674370	-31612892	485055205	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.450788,-0.034038	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.046437	1	5	0	30	200945000	2382	2	209	650972	796	447815988	43819219	3	-0.279349	1.489094	-0.2361
947.741	07:48:46.741	40.451802630	-3.728904427	-5879	-1249	-8013	133376	1109712	72413	0	2629	10627	0.	2.063937	44.250488	-89.512062	-248.461105	1000.	600.	1400.	0.282544	2506.660889	-0.063937	2.	1	3	9	219	200945250	33	316	21	210	-4	651056	701292	-37289044	404518036	411674381	-31612844	485055210	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.450788,-0.034038	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.046437	1	5	0	30	200945250	2382	0	211	651056	811	447815994	43819267	3	-0.272109	1.540754	-0.254274
947.991	07:48:46.991	40.451802630	-3.728904427	-1734	-873	-3913	253312	1088764	-20899	0	2752	10633	0.	2.063937	44.250488	-89.512062	-248.461105	1000.	600.	1400.	0.282544	2506.660889	-0.063937	2.	1	3	9	219	200945250	33	316	21	210	-4	651056	701292	-37289044	404518036	411674381	-31612844	485055210	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.482885,-0.01602	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.047332	1	5	0	30	200945250	2382	0	211	651056	811	447815994	43819267	3	-0.270066	1.584344	-0.270739
948.241	07:48:47.241	40.451802845	-3.728898886	-3222	2580	-1905	136704	1088764	-20899	0	2752	10633	0.	2.063937	44.250488	-89.512062	-248.461105	1000.	600.	1400.	0.282544	2506.660889	-0.063937	2.	1	3	9	219	200945750	29	314	-14	205	39	651189	701425	-37288930	404518035	411674388	-31612748	485055227	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.482885,-0.01602	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.047332	1	5	0	30	200945500	2382	1	207	651140	851	447815996	43819314	3	-0.257319	1.65107	-0.277158
948.491	07:48:47.491	40.451802197	-3.728887322	-22292	3780	-5386	231552	1109516	-235825	0	3002	10613	0.	2.061939	-32.997131	-86.713936	-265.926941	1000.	600.	1400.	-1.583331	2414.733643	-0.061939	2.	1	3	9	219	200946000	29	313	-17	203	35	651218	701454	-37288873	404518031	411674387	-31612700	485055235	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.465434,-0.010717	0.,0.4,0.4,0.2,0.2,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.048216	1	5	0	30	200946000	2382	6	206	651218	945	447815988	43819412	3	-0.256623	1.671927	-0.284995
948.741	07:48:47.741	40.451802197	-3.728887322	-17740	-5693	-412	-2560	1008794	-270619	0	3116	10597	0.	2.061939	-32.997131	-86.713936	-265.926941	1000.	600.	1400.	-1.583331	2414.733643	-0.061939	2.	1	3	9	219	200946000	29	313	-17	203	35	651218	701454	-37288873	404518031	411674387	-31612700	485055235	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.498766,-0.008505	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.049096	1	5	0	30	200946000	2382	6	206	651218	945	447815988	43819412	3	-0.269013	1.671648	-0.305477
948.991	07:48:47.991	40.451801459	-3.728875757	-5472	2067	2282	-154880	1072232	-230858	0	3246	10591	0.	2.088957	1.978874	-124.539566	-288.815826	1000.	600.	1400.	-2.76742	2389.157227	-0.088957	2.	1	3	9	219	200946500	31	310	-19	202	34	651229	701465	-37288757	404518024	411674382	-31612602	485055248	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.498766,-0.008505	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.049096	1	5	0	30	200946500	2382	4	206	651229	972	447815979	43819510	3	-0.274698	1.649754	-0.300974
