Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
274.609	09:32:32.609	40.451540532	-3.728451337	0	0	0	0	-540016	969931	0	12856	3696	-0.	1.987119	94.96212	18.033791	-579.626099	1000.	600.	1400.	-2.635821	2333.29248	0.012881	2.	1	3	20	112	293570500	19	72	0	0	0	653543	703779	-37284513	404515415	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.02018,-0.026257	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.322305	1	5	20	115	22	71	0	30	293570500	2384	8	213	653543	3300	447813053	43823085	3	0.	0.	0.
274.859	09:32:32.859	40.451544386	-3.728454445	0	0	0	0	-566230	807402	0	12789	3804	-0.	1.973074	76.436996	37.696957	-575.3302	1000.	600.	1400.	-2.25497	2338.64209	0.026926	2.	1	3	20	112	293570750	18	72	0	0	0	653499	703735	-37284544	404515453	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.021603,-0.019206	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.324069	1	5	20	112	18	72	0	30	293570750	2384	-8	189	653499	3278	447813096	43823059	3	0.	0.	0.
275.109	09:32:33.109	40.451544386	-3.728454445	0	0	0	0	-692059	849345	0	12707	3904	-0.	1.973074	76.436996	37.696957	-575.3302	1000.	600.	1400.	-2.25497	2338.64209	0.026926	2.	1	3	20	112	293571000	18	72	0	0	0	653492	703728	-37284581	404515488	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.021603,-0.019206	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.324069	1	5	20	112	18	72	0	30	293570750	2384	-8	189	653499	3278	447813096	43823059	3	0.	0.	0.
275.359	09:32:33.359	40.451551365	-3.728462186	0	0	0	0	-734002	786431	0	12620	4001	-0.	1.972926	19.228458	37.90424	-567.754028	1000.	600.	1400.	0.525768	2289.216309	0.027074	2.	1	3	20	112	293571250	17	71	0	0	0	653486	703722	-37284622	404515523	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.011046,-0.008646	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.3257	1	5	20	112	18	72	0	30	293571250	2384	-2	205	653486	3206	447813174	43822994	3	0.	0.	0.
275.609	09:32:33.609	40.451554940	-3.728466588	0	0	0	0	-760216	865074	0	12528	4106	-0.	1.972926	19.228458	37.90424	-567.754028	1000.	600.	1400.	0.525768	2289.216309	0.027074	2.	1	3	20	112	293571500	17	71	0	0	0	653484	703720	-37284665	404515559	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.021714,-0.024188	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.327251	1	5	20	112	18	72	0	30	293571500	2384	1	219	653484	3196	447813214	43822957	3	0.	0.	0.
275.859	09:32:33.859	40.451558696	-3.728470992	0	0	0	0	-796917	880803	0	12431	4211	-0.	2.04843	-211.763382	-67.802284	-569.364258	1000.	600.	1400.	1.11988	1951.360596	-0.04843	2.	1	3	21	112	293572000	18	71	0	0	0	653492	703728	-37284752	404515632	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.021714,-0.024188	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.327251	1	5	20	112	18	72	0	30	293571750	2384	7	227	653503	3188	447813256	43822920	3	0.	0.	0.
276.109	09:32:34.109	40.451562273	-3.728475276	0	0	0	0	-681573	796917	0	12252	4405	-0.	2.04843	-211.763382	-67.802284	-569.364258	1000.	600.	1400.	1.11988	1951.360596	-0.04843	2.	1	3	21	112	293572000	18	71	0	0	0	653492	703728	-37284752	404515632	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.007861,-0.012443	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.328909	1	5	20	112	18	72	0	30	293572000	2384	7	197	653492	3179	447813296	43822884	3	0.	0.	0.
276.359	09:32:34.359	40.451565582	-3.728479203	0	0	0	0	-681573	796917	0	12252	4405	-0.	2.073418	-55.909157	-102.785065	-588.0271	1000.	600.	1400.	1.510443	2053.719238	-0.073418	2.	1	3	21	112	293572250	17	71	0	0	0	653470	703706	-37284792	404515665	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.017303,-0.026859	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.330313	1	5	20	112	18	72	0	30	293572250	2384	-3	200	653470	3190	447813333	43822851	3	0.	0.	0.
276.609	09:32:34.609	40.451568980	-3.728483132	0	0	0	0	-634387	817888	0	12167	4503	-0.	2.073418	-55.909157	-102.785065	-588.0271	1000.	600.	1400.	1.510443	2053.719238	-0.073418	2.	1	3	21	112	293572250	17	71	0	0	0	653470	703706	-37284792	404515665	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.017303,-0.026859	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.330313	1	5	20	112	18	72	0	30	293572500	2384	2	198	653479	3209	447813371	43822818	3	0.	0.	0.
276.859	09:32:34.859	40.451572562	-3.728486590	0	0	0	0	-540016	796917	0	12093	4605	-0.	2.050553	22.411346	-70.773987	-605.484619	1000.	600.	1400.	-0.21938	2146.456055	-0.050553	2.	1	3	20	112	293572750	17	71	0	0	0	653470	703706	-37284865	404515735	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.012298,-0.020917	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.332003	1	5	20	112	17	71	0	30	293572750	2384	7	183	653470	3234	447813411	43822789	3	0.	0.	0.
277.109	09:32:35.109	40.451576145	-3.728489813	0	0	0	0	-560987	901774	0	12021	4707	-0.	2.050553	22.411346	-70.773987	-605.484619	1000.	600.	1400.	-0.21938	2146.456055	-0.050553	2.	1	3	21	112	293573000	17	71	0	0	0	653459	703695	-37284898	404515771	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.012298,-0.020917	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.332003	1	5	20	112	17	71	0	30	293573000	2384	-13	202	653459	3262	447813451	43822762	3	0.	0.	0.
277.359	09:32:35.359	40.451576145	-3.728489813	0	0	0	0	-503316	812645	0	11952	4812	-0.	2.050553	22.411346	-70.773987	-605.484619	1000.	600.	1400.	-0.21938	2146.456055	-0.050553	2.	1	3	21	112	293573250	16	71	0	0	0	653422	703658	-37284929	404515808	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.019009,-0.027894	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.333272	1	5	20	112	17	71	0	30	293573000	2384	-13	202	653459	3262	447813451	43822762	3	0.	0.	0.
277.609	09:32:35.609	40.451583403	-3.728496142	0	0	0	0	-560987	802159	0	11886	4912	-0.	2.014442	114.321709	-20.219421	-616.359802	1000.	600.	1400.	-1.598832	2277.829102	-0.014442	2.	1	3	20	112	293573500	17	71	0	0	0	653427	703663	-37284961	404515843	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.01828,-0.021845	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.334955	1	5	20	112	17	71	0	30	293573500	2384	-2	187	653427	3266	447813532	43822709	3	0.	0.	0.
277.859	09:32:35.859	40.451586985	-3.728499601	0	0	0	0	-671088	854588	0	11809	5015	-0.	1.947983	96.535683	72.824432	-608.842651	1000.	600.	1400.	-0.394443	2360.205322	0.052017	2.	1	3	20	112	293573750	17	70	0	0	0	653405	703641	-37284996	404515879	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.01828,-0.021845	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.334955	1	5	20	112	17	71	0	30	293573750	2384	0	207	653405	3238	447813572	43822680	3	0.	0.	0.
278.109	09:32:36.109	40.451590563	-3.728503649	0	0	0	0	-739245	938474	0	11632	5224	-0.	1.947983	96.535683	72.824432	-608.842651	1000.	600.	1400.	-0.394443	2360.205322	0.052017	2.	1	3	20	112	293574250	17	70	0	0	0	653395	703631	-37285077	404515953	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.009113,-0.010808	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.336619	1	5	20	112	17	71	0	30	293574000	2384	-4	204	653416	3222	447813612	43822646	3	0.	0.	0.
278.359	09:32:36.359	40.451594411	-3.728507700	0	0	0	0	-681573	891288	0	11543	5335	-0.	1.985054	-139.272217	20.92371	-596.535706	1000.	600.	1400.	0.119631	2085.026123	0.014946	2.	1	3	20	112	293574250	17	70	0	0	0	653395	703631	-37285077	404515953	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.020049,-0.025984	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.338179	1	5	20	112	17	71	0	30	293574250	2384	-14	227	653395	3220	447813655	43822612	3	0.	0.	0.
278.609	09:32:36.609	40.451598259	-3.728511869	0	0	0	0	-618659	802159	0	11463	5437	-0.	1.985054	-139.272217	20.92371	-596.535706	1000.	600.	1400.	0.119631	2085.026123	0.014946	2.	1	3	20	112	293574500	17	70	0	0	0	653388	703624	-37285118	404515992	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.020049,-0.025984	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.338179	1	5	20	112	17	71	0	30	293574500	2384	-8	213	653388	3224	447813698	43822577	3	0.	0.	0.
278.859	09:32:36.859	40.451598259	-3.728511869	0	0	0	0	-618659	802159	0	11463	5437	-0.	2.018752	-48.041344	-26.253271	-598.154236	1000.	600.	1400.	0.011549	2127.663574	-0.018752	2.	1	3	20	112	293574750	16	70	0	0	0	653386	703622	-37285156	404516028	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.014497,-0.019306	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.339965	1	5	20	112	16	70	0	30	293574500	2384	-8	213	653388	3224	447813698	43822577	3	0.	0.	0.
279.109	09:32:37.109	40.451605240	-3.728519138	0	0	0	0	-644873	786431	0	11386	5534	-0.	2.018752	-48.041344	-26.253271	-598.154236	1000.	600.	1400.	0.011549	2127.663574	-0.018752	2.	1	3	20	112	293575000	16	70	0	0	0	653373	703609	-37285191	404516062	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.014497,-0.019306	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.339965	1	5	20	112	16	70	0	30	293575000	2384	-14	195	653373	3218	447813776	43822516	3	0.	0.	0.
279.359	09:32:37.359	40.451608730	-3.728522832	0	0	0	0	-681573	796917	0	11223	5729	-0.	2.025248	-58.317184	-35.347603	-603.426453	1000.	600.	1400.	0.661907	2103.060303	-0.025248	2.	1	3	20	112	293575250	15	70	0	0	0	653370	703606	-37285228	404516097	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.020108,-0.026658	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.341201	1	5	20	112	16	70	0	30	293575250	2384	-5	194	653370	3214	447813815	43822485	3	0.	0.	0.
279.609	09:32:37.609	40.451612129	-3.728526642	0	0	0	0	-618659	770702	0	11141	5831	-0.	2.025248	-58.317184	-35.347603	-603.426453	1000.	600.	1400.	0.661907	2103.060303	-0.025248	2.	1	3	20	112	293575750	15	69	0	0	0	653424	703660	-37285304	404516166	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.016374,-0.023917	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.342993	1	5	20	112	16	70	0	30	293575500	2384	5	200	653386	3206	447813853	43822453	3	0.	0.	0.
279.859	09:32:37.859	40.451615709	-3.728530455	0	0	0	0	-618659	770702	0	11141	5831	-0.	2.020361	93.746185	-28.505659	-613.207031	1000.	600.	1400.	0.781135	2252.155762	-0.020361	2.	1	3	20	112	293575750	15	69	0	0	0	653424	703660	-37285304	404516166	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.016374,-0.023917	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.342993	1	5	20	112	16	70	0	30	293575750	2384	19	187	653424	3210	447813893	43822421	3	0.	0.	0.
280.109	09:32:38.109	40.451619111	-3.728533794	0	0	0	0	-566230	812645	0	11000	6023	-0.	2.020361	93.746185	-28.505659	-613.207031	1000.	600.	1400.	0.781135	2252.155762	-0.020361	2.	1	3	20	112	293576000	14	69	0	0	0	653442	703678	-37285337	404516200	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.00783,-0.013531	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.344517	1	5	20	112	16	70	0	30	293576000	2384	3	178	653442	3220	447813931	43822393	3	0.	0.	0.
280.359	09:32:38.359	40.451622425	-3.728536896	0	0	0	0	-581959	817888	0	10928	6123	-0.	1.941202	194.740295	82.317474	-608.147217	1000.	600.	1400.	-0.676884	2468.557861	0.058798	2.	1	3	20	112	293576500	13	69	0	0	0	653440	703676	-37285401	404516269	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.018611,-0.025285	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.345876	1	5	20	112	16	70	0	30	293576250	2384	5	189	653410	3240	447813968	43822367	3	0.	0.	0.
280.609	09:32:38.609	40.451626008	-3.728540118	0	0	0	0	-581959	817888	0	10928	6123	-0.	1.941202	194.740295	82.317474	-608.147217	1000.	600.	1400.	-0.676884	2468.557861	0.058798	2.	1	3	20	112	293576500	13	69	0	0	0	653440	703676	-37285401	404516269	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.018611,-0.025285	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.345876	1	5	20	112	16	70	0	30	293576500	2384	4	191	653440	3245	447814008	43822340	3	0.	0.	0.
280.859	09:32:38.859	40.451629770	-3.728543697	0	0	0	0	-692059	844102	0	10767	6343	-0.	1.932176	-91.183189	94.952942	-585.152893	1000.	600.	1400.	-0.953783	2218.209961	0.067824	2.	1	3	20	112	293576750	13	69	0	0	0	653456	703692	-37285437	404516307	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.015596,-0.01904	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.347643	1	5	20	112	13	69	0	30	293576750	2384	2	212	653456	3246	447814050	43822310	3	0.	0.	0.
281.109	09:32:39.109	40.451633709	-3.728547513	0	0	0	0	-697302	849345	0	10767	6343	-0.	1.932176	-91.183189	94.952942	-585.152893	1000.	600.	1400.	-0.953783	2218.209961	0.067824	2.	1	3	19	112	293577000	13	69	0	0	0	653452	703688	-37285475	404516346	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.015596,-0.01904	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.347643	1	5	20	112	13	69	0	30	293577000	2384	7	209	653452	3227	447814094	43822278	3	0.	0.	0.
281.359	09:32:39.359	40.451637198	-3.728551443	0	0	0	0	-671088	760216	0	10685	6440	-0.	1.952926	2.837181	65.903381	-569.669373	1000.	600.	1400.	0.846942	2298.788818	0.047074	2.	1	3	20	112	293577250	14	68	0	0	0	653471	703707	-37285514	404516381	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	0.021867,-0.025885	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.34898	1	5	20	112	13	69	0	30	293577250	2384	6	193	653471	3211	447814133	43822245	3	0.	0.	0.
281.609	09:32:39.609	40.451640508	-3.728555252	0	0	0	0	-713031	828374	0	10513	6635	-0.	1.952926	2.837181	65.903381	-569.669373	1000.	600.	1400.	0.846942	2298.788818	0.047074	2.	1	3	20	112	293577500	13	68	0	0	0	653459	703695	-37285552	404516414	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.28731,0.784554	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.000697	1	5	20	112	13	69	0	30	293577500	2384	7	192	653459	3189	447814170	43822213	3	0.	0.	0.
281.859	09:32:39.859	40.451643996	-3.728559181	0	0	0	0	-775945	734002	0	10424	6735	-0.	1.966145	-99.849701	47.397278	-555.13031	1000.	600.	1400.	-7.464153	2192.214111	0.033855	2.	1	3	19	112	293577750	13	68	0	0	0	653447	703683	-37285592	404516449	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.28731,0.784554	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.000697	1	5	20	112	13	69	0	30	293577750	2384	0	208	653447	3195	447814209	43822180	3	0.	0.	0.
282.109	09:32:40.109	40.451643996	-3.728559181	0	0	0	0	-775945	739245	0	10424	6735	-0.	1.966145	-99.849701	47.397278	-555.13031	1000.	600.	1400.	-7.464153	2192.214111	0.033855	2.	1	3	20	112	293578000	13	68	0	0	0	653433	703669	-37285634	404516484	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.283587,0.734007	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.003419	1	5	20	112	13	69	0	30	293577750	2384	0	208	653447	3195	447814209	43822180	3	0.	0.	0.
282.359	09:32:40.359	40.451650156	-3.728568211	0	0	0	0	-1085275	193986	0	10188	6853	-0.	2.023747	-101.923943	-33.245754	-554.545959	1000.	600.	1400.	-5.924472	2110.426758	-0.023747	2.	1	3	19	118	293578250	14	68	0	0	0	653406	703642	-37285682	404516511	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.288707,0.671986	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005854	1	5	20	112	13	69	0	30	293578250	2384	-2	208	653406	3078	447814278	43822104	3	0.	0.	0.
282.609	09:32:40.609	40.451651649	-3.728574241	0	0	0	0	-917503	52428	0	10065	6871	-0.	2.023747	-101.923943	-33.245754	-554.545959	1000.	600.	1400.	-5.924472	2110.426758	-0.023747	2.	1	3	20	117	293578750	23	68	0	0	0	653453	703689	-37285798	404516532	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.288707,0.671986	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005854	1	5	20	117	23	68	0	30	293578500	2384	7	210	653431	2963	447814295	43822053	3	0.	0.	0.
282.859	09:32:40.859	40.451652245	-3.728579790	0	0	0	0	-917503	52428	0	10065	6871	-0.	2.007562	180.8405	-10.586357	-564.232849	1000.	600.	1400.	-3.400708	2406.06665	-0.007562	2.	1	3	20	117	293578750	23	68	0	0	0	653453	703689	-37285798	404516532	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.267598,0.617291	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007916	1	5	20	117	23	68	0	30	293578750	2384	5	174	653453	2888	447814302	43822006	3	0.	0.	0.
283.109	09:32:41.109	40.451652392	-3.728584981	0	0	0	0	-943717	-15728	0	9953	6873	-0.	2.007562	180.8405	-10.586357	-564.232849	1000.	600.	1400.	-3.400708	2406.06665	-0.007562	2.	1	3	20	117	293579000	23	68	0	0	0	653442	703678	-37285850	404516533	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.267598,0.617291	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007916	1	5	20	117	23	68	0	30	293579000	2384	2	179	653442	2778	447814304	43821962	3	0.	0.	0.
283.359	09:32:41.359	40.451652086	-3.728590638	0	0	0	0	-1027603	-193986	0	9707	6850	-0.	1.966793	-13.566017	46.489883	-556.859009	1000.	600.	1400.	-2.080363	2275.865723	0.033207	2.	1	3	19	117	293579500	22	69	0	0	0	653437	703673	-37285963	404516525	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.263929,0.570021	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.00948	1	5	20	117	23	68	0	30	293579250	2384	9	195	653449	2701	447814301	43821914	3	0.	0.	0.
283.609	09:32:41.609	40.451651600	-3.728596294	0	0	0	0	-1027603	-193986	0	9707	6850	-0.	1.966793	-13.566017	46.489883	-556.859009	1000.	600.	1400.	-2.080363	2275.865723	0.033207	2.	1	3	19	117	293579500	22	69	0	0	0	653437	703673	-37285963	404516525	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.238427,0.521931	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.010992	1	5	20	117	23	68	0	30	293579500	2384	16	198	653437	2648	447814296	43821866	3	0.	0.	0.
283.859	09:32:41.859	40.451651600	-3.728596294	0	0	0	0	-1080032	-235929	0	9587	6827	-0.	1.976314	-11.93285	33.160637	-550.950012	1000.	600.	1400.	-1.420179	2270.135742	0.023686	2.	1	3	20	117	293579750	24	69	0	0	0	653378	703613	-37286019	404516517	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.238427,0.521931	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.010992	1	5	20	117	23	68	0	30	293579500	2384	16	198	653437	2648	447814296	43821866	3	0.	0.	0.
284.109	09:32:42.109	40.451649725	-3.728607949	0	0	0	0	-838860	-183500	0	9341	6773	-0.	1.976314	-11.93285	33.160637	-550.950012	1000.	600.	1400.	-1.420179	2270.135742	0.023686	2.	1	3	20	117	293580000	22	70	0	0	0	653351	703587	-37286079	404516507	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.230983,0.479441	0.,0.25,0.25,0.5,0.5,0.05,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.012233	1	5	20	117	23	68	0	30	293580000	2384	-5	209	653351	2578	447814276	43821767	3	0.	0.	0.
284.359	09:32:42.359	40.451648791	-3.728613127	0	0	0	0	-844102	-178257	0	9341	6773	-0.	1.976314	-11.93285	33.160637	-550.950012	1000.	600.	1400.	-1.420179	2270.135742	0.023686	2.	1	3	19	117	293580250	25	70	0	0	0	653323	703559	-37286131	404516497	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.201143,0.441427	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.013171	1	5	20	117	23	68	0	30	293580250	2384	3	163	653323	2578	447814266	43821723	3	0.	0.	0.
284.609	09:32:42.609	40.451647687	-3.728616889	0	0	0	0	-466615	-403701	0	9195	6691	-0.	1.976314	-11.93285	33.160637	-550.950012	1000.	600.	1400.	-1.420179	2270.135742	0.023686	2.	1	3	19	117	293580500	24	70	0	0	0	653293	703529	-37286169	404516486	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.201143,0.441427	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,56.988281,41.169998,0.,0.,0.,0.,0.,0.,0.	0.013171	1	5	20	117	23	68	0	30	293580500	2384	-4	134	653293	2459	447814254	43821691	3	0.	0.	0.
284.859	09:32:42.859	40.451645956	-3.728619819	0	0	0	0	-760216	-560987	0	9134	6640	-0.	1.976314	-11.93285	33.160637	-550.950012	1000.	600.	1400.	-1.420179	2270.135742	0.023686	2.	1	3	19	117	293580750	23	70	0	0	0	653298	703534	-37286198	404516469	0	0	0	0.	659005	709241	-37290434	404514115	411671582	-31614243	485058556	1.183437,0.411048	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,5.679688,25.860001,0.,0.,0.,0.,0.,0.,0.	0.013719	1	5	19	117	23	70	0	30	293580750	2384	1	117	653298	2381	447814235	43821666	3	0.	0.	0.
