Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode
320.705	09:10:34.705	40.451492929	-3.728671353	-16708	10808	1946	-903828160	-1420819	-660602	-47086116	-3763	-2478	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	150	292251750	20	57	0	0	0	659271	709507	-37286780	404514915	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	2.073076,0.149228	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.000946	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	18	58	0	30	292251500	2395	9	185	659268	2446	447812540	43821215	3
320.955	09:10:34.955	40.451490545	-3.728678049	-5401	5201	6669	-904784896	-1572862	-665845	-47196500	-3947	-2562	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292252000	20	58	0	0	0	659191	709427	-37286865	404514885	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	2.016045,0.121885	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001563	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292251750	2395	-5	298	659271	2449	447812514	43821158	3
321.205	09:10:35.205	40.451487609	-3.728686508	-4604	438	10495	-905673216	-1651505	-623902	-47284900	-4149	-2641	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	150	292252250	20	58	0	0	0	659193	709429	-37286958	404514857	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	2.016045,0.121885	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001563	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292252000	2395	-4	325	659191	2461	447812482	43821086	3
321.455	09:10:35.455	40.451484757	-3.728695794	2028	4734	10240	-906898240	-1735391	-707788	-47417656	-4357	-2726	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292252500	20	58	0	0	0	659138	709374	-37287054	404514827	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.865264,0.058213	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001868	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292252250	2395	3	336	659193	2479	447812451	43821007	3
321.705	09:10:35.705	40.451481814	-3.728705432	-15176	13860	1815	-907919104	-1861220	-728759	-47528420	-4577	-2821	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292252750	20	58	0	0	0	659045	709281	-37287156	404514794	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.784014,0.02501	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.002047	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292252500	2395	-12	356	659138	2478	447812419	43820925	3
321.955	09:10:35.955	40.451478506	-3.728715656	-6302	-556	-4126	-909047296	-1814034	-807402	-47639312	-4805	-2918	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292253000	20	58	0	0	0	659007	709243	-37287260	404514760	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.784014,0.02501	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.002047	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292252750	2395	-8	380	659045	2483	447812383	43820838	3
322.205	09:10:36.205	40.451475107	-3.728725998	-13392	16818	2676	-910004096	-1908406	-807402	-47750344	-5032	-3023	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292253000	20	58	0	0	0	659007	709243	-37287260	404514760	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.609014,-0.04999	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.00234	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292253000	2395	-4	377	659007	2471	447812346	43820750	3
322.455	09:10:36.455	40.451471346	-3.728736689	-13439	8081	-634	-911077568	-1960835	-754974	-47861484	-5273	-3120	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292253500	20	58	0	0	0	658938	709173	-37287476	404514689	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.426201,-0.128897	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.002693	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292253250	2395	-3	394	658959	2471	447812305	43820659	3
322.705	09:10:36.705	40.451467944	-3.728747619	-9221	-3574	-10912	-912155328	-1871706	-786431	-47972768	-5511	-3217	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	159	292253750	19	59	0	0	0	658935	709171	-37287585	404514655	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.426201,-0.128897	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.002693	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	20	58	0	30	292253500	2395	-2	400	658938	2480	447812268	43820566	3
322.955	09:10:36.955	40.451464542	-3.728758550	-2163	6863	6560	-913208064	-1892677	-870317	-48084172	-5744	-3322	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	159	292253750	19	59	0	0	0	658935	709171	-37287585	404514655	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.333233,-0.166787	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.002712	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292253750	2395	-8	386	658935	2475	447812231	43820473	3
323.205	09:10:37.205	40.451460870	-3.728769360	-2061	-226	-763	-914275904	-1987049	-870317	-48195720	-5982	-3427	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	12	159	292254250	18	59	0	0	0	658867	709103	-37287803	404514581	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.149248,-0.248819	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.003176	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292254000	2395	-11	396	658836	2463	447812191	43820381	3
323.455	09:10:37.455	40.451457198	-3.728780288	-10911	-2524	-5306	-915349504	-1955592	-917503	-48307392	-6225	-3540	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292254500	18	59	0	0	0	658825	709061	-37287915	404514541	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.149248,-0.248819	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.003176	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292254250	2395	9	412	658867	2463	447812151	43820288	3
323.705	09:10:37.705	40.451453163	-3.728791565	-20929	10581	119	-916478720	-2028992	-870317	-48419196	-6471	-3650	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292254500	18	59	0	0	0	658825	709061	-37287915	404514541	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.054326,-0.292959	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.003321	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292254500	2395	0	410	658825	2455	447812107	43820192	3
323.955	09:10:37.955	40.451449399	-3.728802728	-8473	-2386	5632	-917395072	-1934620	-959446	-48531108	-6717	-3763	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	159	292255000	18	59	0	0	0	658944	709180	-37288140	404514463	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	1.054326,-0.292959	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.003321	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292254750	2395	16	420	658861	2462	447812066	43820097	3
324.205	09:10:38.205	40.451445363	-3.728814006	5296	-3292	8293	-918368896	-1934620	-1053817	-48643164	-6955	-3886	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292255250	18	59	0	0	0	658948	709184	-37288250	404514419	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.862139,-0.380069	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.003637	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292255000	2395	19	411	658944	2447	447812022	43820001	3
324.455	09:10:38.455	40.451440970	-3.728825044	-2338	-6434	-3319	-919465920	-1950349	-1043332	-48755356	-7193	-4016	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292255250	18	59	0	0	0	658948	709184	-37288250	404514419	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.676201,-0.478897	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.004063	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292255250	2395	19	420	658948	2428	447811974	43819907	3
324.705	09:10:38.705	40.451436486	-3.728836081	-20754	6102	2946	-920656896	-1950349	-1069546	-48867672	-7434	-4147	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292255750	16	59	0	0	0	658945	709181	-37288471	404514328	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.676201,-0.478897	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.004063	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	12	159	18	59	0	30	292255500	2395	12	421	658942	2423	447811925	43819813	3
324.955	09:10:38.955	40.451431911	-3.728847117	-12572	3369	-942	-921716416	-1918892	-1011874	-48980124	-7672	-4275	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292256000	16	59	0	0	0	658944	709179	-37288581	404514283	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.582061,-0.530069	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.004231	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292255750	2395	9	424	658945	2416	447811875	43819719	3
325.205	09:10:39.205	40.451427337	-3.728858153	-13438	3330	-19851	-922621632	-1934620	-1011874	-49070172	-7910	-4400	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292256000	16	59	0	0	0	658944	709179	-37288581	404514283	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.582061,-0.530069	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.004231	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292256000	2395	10	413	658944	2420	447811825	43819625	3
325.455	09:10:39.455	40.451422944	-3.728869073	-37625	2147	-20223	-923961536	-2044721	-571473	-49205408	-8153	-4497	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	150	292256500	18	59	0	0	0	658929	709164	-37288802	404514205	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.396123,-0.628897	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.004328	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292256250	2395	17	415	658963	2422	447811777	43819532	3
325.705	09:10:39.705	40.451419541	-3.728880239	-6234	-2963	-2008	-925173760	-1987049	26214	-49318280	-8396	-4531	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	150	292256750	17	59	0	0	0	658943	709179	-37288915	404514193	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.301201,-0.666787	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.00421	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292256500	2395	-7	404	658929	2487	447811740	43819437	3
325.955	09:10:39.955	40.451418388	-3.728891548	-28164	3402	-5435	-926294656	-1934620	267386	-49431252	-8637	-4515	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292257000	16	59	0	0	0	658836	709072	-37289026	404514198	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.301201,-0.666787	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.00421	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292256750	2395	9	378	658943	2598	447811728	43819341	3
326.205	09:10:40.205	40.451418859	-3.728902639	-8226	-9533	-2104	-927370944	-2013264	89128	-49544388	-8878	-4492	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292257250	16	59	0	0	0	658829	709065	-37289136	404514206	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	0.112139,-0.673819	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.003632	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292257000	2395	-8	371	658836	2691	447811734	43819247	3
326.455	09:10:40.455	40.451419690	-3.728913615	-21698	10012	3045	-928449024	-1955592	-52428	-49657656	-9118	-4490	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292257500	17	59	0	0	0	658786	709022	-37289247	404514207	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.075752,-0.664053	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.003214	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292257250	2395	-6	383	658829	2709	447811744	43819154	3
326.705	09:10:40.705	40.451419801	-3.728924702	-26226	4370	-2625	-929541632	-1950349	-298843	-49771056	-9354	-4510	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292257750	16	59	0	0	0	658761	708997	-37289356	404514200	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.075752,-0.664053	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.003214	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	16	59	0	30	292257500	2395	-6	373	658786	2697	447811746	43819060	3
326.955	09:10:40.955	40.451419101	-3.728935662	-7570	11387	5339	-930575232	-1939863	-361758	-49884592	-9594	-4551	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292258000	17	59	0	0	0	658787	709023	-37289466	404514186	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.167939,-0.671865	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.003014	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292257750	2395	-7	376	658761	2647	447811739	43818967	3
327.205	09:10:41.205	40.451417681	-3.728946614	3234	2633	3726	-931585920	-2023749	-346029	-49998264	-9838	-4595	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292258250	18	59	0	0	0	658724	708960	-37289577	404514170	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.357002,-0.705069	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.002649	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292258000	2395	15	375	658787	2620	447811724	43818874	3
327.455	09:10:41.455	40.451416079	-3.728957682	-14323	-10526	3039	-932795840	-1981806	-319815	-50112068	-10078	-4636	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	159	292258250	18	59	0	0	0	658724	708960	-37289577	404514170	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.357002,-0.705069	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.002649	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292258250	2395	2	389	658724	2611	447811707	43818780	3
327.705	09:10:41.705	40.451414657	-3.728968988	-8703	1547	701	-933880128	-1981806	-429915	-50225992	-10319	-4682	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292258750	18	59	0	0	0	658621	708857	-37289800	404514139	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.450752,-0.721084	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.002344	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292258500	2395	-1	382	658676	2610	447811692	43818684	3
327.955	09:10:41.955	40.451412965	-3.728980055	-3066	-6196	8414	-934957760	-1929378	-681573	-50340048	-10557	-4753	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292259000	19	59	0	0	0	658586	708822	-37289909	404514115	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.450752,-0.721084	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.002344	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292258750	2395	1	386	658621	2591	447811674	43818590	3
328.205	09:10:42.205	40.451410555	-3.728990879	-4538	-11349	7411	-935967296	-1787820	-959446	-50454240	-10780	-4856	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	150	292259250	19	59	0	0	0	658639	708875	-37290012	404514079	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.637861,-0.766787	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001957	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292259000	2395	1	389	658586	2545	447811648	43818498	3
328.455	09:10:42.455	40.451406976	-3.729001218	-2537	12039	3133	-936827840	-1845492	-1069546	-50568556	-10997	-4981	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292259500	19	59	0	0	0	658568	708804	-37290112	404514035	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.809736,-0.85585	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001833	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292259250	2395	10	385	658639	2476	447811609	43818410	3
328.705	09:10:42.705	40.451402589	-3.729011194	-11003	3846	5840	-938088640	-1766848	-1121975	-50682984	-11215	-5114	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	13	150	292259750	20	59	0	0	0	658595	708831	-37290212	404513988	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.809736,-0.85585	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001833	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	159	17	59	0	30	292259500	2395	-1	405	658568	2436	447811561	43818325	3
328.955	09:10:42.955	40.451397840	-3.729021285	6830	-2855	2710	-939148672	-1808791	-1085275	-50797568	-11430	-5250	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292260000	21	59	0	0	0	658594	708830	-37290311	404513940	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-0.894893,-0.907803	-6.,-34.859375,-45.699219,-22.828125,-21.648438,-0.449219,0.71875,17.71875,0.,0.,0.,0.,0.,0.,0.,0.	-0.001745	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	21	59	0	30	292259750	2395	0	399	658595	2403	447811509	43818239	3
329.205	09:10:43.205	40.451393093	-3.729031140	-11198	6363	-3035	-940085696	-1866463	-1132461	-50912252	-11653	-5386	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292260250	22	60	0	0	0	658534	708770	-37290413	404513892	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-1.065986,-1.014053	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001717	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	21	59	0	30	292260000	2395	11	401	658594	2397	447811457	43818155	3
329.455	09:10:43.455	40.451388254	-3.729041347	-22334	3532	-2433	-941064832	-1772091	-1148189	-51027060	-11868	-5527	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	150	292260500	23	60	0	0	0	658515	708751	-37290513	404513843	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-1.065986,-1.014053	6.,-10.898438,12.269531,15.839844,-9.296875,0.007812,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001717	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	21	59	0	30	292260250	2395	-16	415	658534	2391	447811404	43818068	3
329.705	09:10:43.705	40.451383327	-3.729051318	1368	4914	4264	-942127808	-1751120	-1205861	-51142004	-12080	-5667	-0.	2.440674	-354.957581	83.056641	414.078766	1000.	600.	1400.	0.712118	2941.821777	0.059326	2.5	1	3	14	161	292260750	22	60	0	0	0	658519	708755	-37290610	404513793	0	0	0	0.	662491	712727	-37285049	404515786	411673221	-31609623	485057916	-1.149971,-1.069131	0.,0.2,0.2,1.003102,1.003102,0.05,32.308594,24.65625,0.,0.,0.,0.,0.,0.,0.,0.	-0.001627	1	5	-42.457031,-8.519531,1.372764,0.,0.,0.	1.	1	0	0.	14	150	21	59	0	30	292260500	2395	-10	402	658515	2382	447811350	43817983	3
