Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode
134.292	09:34:16.292	40.451373563	-3.729042486	-15490	-36	-2586	-602064896	-1719663	-277872	-20544264	1815	2091	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293674250	22	75	0	0	0	652597	702832	-37290322	404513758	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-0.989078,-1.162908	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.002144	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	22	74	0	30	293674500	2395	-11	331	652540	2605	447811241	43818057	3
134.542	09:34:16.542	40.451372603	-3.729051792	-17069	-2155	-4958	-602937728	-1719663	-277872	-20603100	1815	2091	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	100	293674500	20	75	0	0	0	652540	702776	-37290425	404513745	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-0.989078,-1.162908	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.002144	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	22	74	0	30	293674750	2395	-15	304	652487	2615	447811231	43817978	3
134.792	09:34:16.792	40.451372603	-3.729051792	-7822	-7453	-10180	-604267648	-1342176	419430	-20691512	1438	2078	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	94	293674750	20	76	0	0	0	652487	702723	-37290517	404513735	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.154312,-1.18908	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-0.001471	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293674750	2395	-16	305	652487	2615	447811231	43817978	3
135.042	09:34:17.042	40.451374953	-3.729064790	-17462	-5981	-5542	-605351552	-754974	519044	-20765338	1333	2129	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	95	293675000	20	76	0	0	0	652421	702657	-37290599	404513741	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.224234,-1.182048	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.001178	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293675250	2395	63	174	652809	2809	447811258	43817868	3
135.292	09:34:17.292	40.451374953	-3.729064790	-2152	1939	-2845	-606407808	-220200	765459	-20839298	1272	2214	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293675250	20	76	0	0	0	652809	703044	-37290647	404513759	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.224234,-1.182048	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.001178	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293675250	2395	63	174	652809	2809	447811258	43817868	3
135.542	09:34:17.542	40.451377908	-3.729067652	-5785	-5024	789	-607425920	178257	650116	-20913384	1262	2306	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	94	293675500	19	76	0	0	0	652869	703105	-37290676	404513788	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.289078,-1.128923	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.000563	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293675500	2395	41	152	652869	2997	447811291	43817844	3
135.792	09:34:17.792	40.451381149	-3.729068041	-4525	-3150	193	-608489920	178257	650116	-20987600	1262	2306	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293676000	22	77	0	0	0	652850	703086	-37290673	404513848	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.292984,-1.092986	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-0.000442	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293675750	2395	22	130	652835	3438	447811327	43817841	3
136.042	09:34:18.042	40.451383856	-3.729067362	-13416	528	1775	-609615488	62914	534773	-21061944	1287	2449	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293676000	22	77	0	0	0	652850	703086	-37290673	404513848	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.292984,-1.092986	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-0.000442	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293676000	2395	16	103	652850	3533	447811357	43817847	3
136.292	09:34:18.292	40.451386201	-3.729066916	-6671	-1819	-15	-610642560	68157	319815	-21136426	1297	2501	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	94	293676250	24	77	0	0	0	652868	703104	-37290669	404513871	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.283219,-1.037127	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.000317	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293676250	2395	16	104	652868	5	447811383	43817851	3
136.542	09:34:18.542	40.451388096	-3.729066465	-6017	-2037	2313	-611509504	68157	319815	-21196096	1297	2501	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	94	293676500	24	78	0	0	0	652875	703111	-37290664	404513890	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.283219,-1.037127	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.000317	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	94	20	76	0	30	293676500	2395	15	64	652875	42	447811404	43817855	3
136.792	09:34:18.792	40.451389269	-3.729066124	-7906	-829	2502	-613003776	20971	120586	-21300732	1310	2557	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293676750	21	78	0	0	0	652944	703179	-37290661	404513902	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.276187,-1.003142	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-0.000123	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293676750	2395	15	44	652944	45	447811417	43817858	3
137.042	09:34:19.042	40.451389992	-3.729065778	-8512	-1094	1311	-613855680	20971	5242	-21360636	1315	2565	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	94	293677000	22	78	0	0	0	652989	703225	-37290658	404513909	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.274234,-0.994939	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6.6e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293677000	2395	11	24	652989	63	447811425	43817861	3
137.292	09:34:19.292	40.451390264	-3.729065545	-8433	-841	178	-614951424	20971	-52428	-21435634	1323	2565	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293677250	21	78	0	0	0	652968	703204	-37290655	404513912	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.274234,-0.994939	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6.6e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293677250	2395	3	5	652968	63	447811428	43817863	3
137.542	09:34:19.542	40.451390266	-3.729065191	-8450	-870	883	-616032768	0	-31457	-21510756	1331	2562	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293677500	12	78	0	0	0	652951	703187	-37290652	404513912	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.269156,-0.991814	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293677500	2395	0	11	652951	63	447811428	43817866	3
137.792	09:34:19.792	40.451390178	-3.729064836	-8447	-868	880	-617114560	0	-31457	-21586018	1331	2562	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293677750	16	78	0	0	0	652905	703141	-37290648	404513911	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.266031,-0.992986	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-1.7e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293677750	2395	-4	6	652905	63	447811427	43817869	3
138.042	09:34:20.042	40.451390270	-3.729064601	-8439	-894	836	-618195584	20971	10485	-21661412	1344	2570	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293678000	16	78	0	0	0	652880	703116	-37290646	404513912	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.266031,-0.992986	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-1.7e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293678000	2395	4	4	652880	63	447811428	43817871	3
138.292	09:34:20.292	40.451390451	-3.729064368	-8452	-907	837	-619492160	0	-20971	-21752070	1351	2577	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293678250	17	78	0	0	0	652822	703058	-37290643	404513914	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.260953,-0.989861	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293678250	2395	-12	6	652822	63	447811430	43817873	3
138.542	09:34:20.542	40.451390635	-3.729063898	-8450	-902	870	-620141184	0	-20971	-21797460	1351	2577	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293678500	16	78	0	0	0	652789	703025	-37290639	404513916	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.260953,-0.989861	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	91	21	78	0	30	293678500	2395	5	3	652789	63	447811432	43817877	3
138.792	09:34:20.792	40.451390726	-3.729063663	-8380	-901	859	-621222016	0	-5242	-21873218	1356	2580	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293678750	18	78	0	0	0	652756	702992	-37290636	404513917	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.256266,-0.985955	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293678750	2395	7	1	652756	63	447811433	43817879	3
139.042	09:34:21.042	40.451390999	-3.729063312	-8438	-880	863	-622519168	-10485	-20971	-21964312	1369	2585	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293679000	11	78	0	0	0	652710	702946	-37290633	404513919	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.25314,-0.984783	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-1.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293679000	2395	1	4	652710	63	447811436	43817882	3
139.292	09:34:21.292	40.451391000	-3.729063076	-8431	-851	908	-623599360	-20971	10485	-22040366	1372	2590	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293679250	15	78	0	0	0	652669	702905	-37290631	404513919	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.25314,-0.984783	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-1.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293679250	2395	7	3	652669	63	447811436	43817884	3
139.542	09:34:21.542	40.451391181	-3.729062960	-8455	-902	886	-624680192	5242	-10485	-22116554	1379	2598	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293679500	14	77	0	0	0	652612	702848	-37290629	404513921	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.250015,-0.982048	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293679500	2395	-5	4	652612	63	447811438	43817885	3
139.792	09:34:21.792	40.451391363	-3.729062608	-8440	-894	899	-625760512	5242	-10485	-22192868	1379	2598	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293679750	14	77	0	0	0	652569	702805	-37290626	404513923	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.247281,-0.978923	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293679750	2395	3	3	652569	63	447811440	43817888	3
140.042	09:34:22.042	40.451391456	-3.729062256	-8467	-890	929	-626841216	-41943	5242	-22269316	1392	2603	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293680000	11	77	0	0	0	652527	702763	-37290622	404513924	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.247281,-0.978923	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293680000	2395	-1	2	652527	63	447811441	43817891	3
140.292	09:34:22.292	40.451391637	-3.729062022	-8463	-876	919	-628138368	10485	5242	-22361230	1397	2611	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293680500	13	77	0	0	0	652409	702645	-37290618	404513928	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.242203,-0.97697	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-2.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293680250	2395	3	7	652478	63	447811443	43817893	3
140.542	09:34:22.542	40.451391909	-3.729061789	-8447	-905	947	-628786816	10485	5242	-22407264	1397	2611	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	91	293680500	13	77	0	0	0	652409	702645	-37290618	404513928	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.242203,-0.97697	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-2.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	18	78	0	30	293680500	2395	-5	3	652409	63	447811446	43817895	3
140.792	09:34:22.792	40.451392091	-3.729061555	-8445	-857	915	-630083136	-36700	5242	-22499458	1405	2616	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	24	93	293680750	12	77	0	0	0	652343	702579	-37290615	404513930	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.237125,-0.971892	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1.7e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293680750	2395	-7	6	652343	63	447811448	43817897	3
141.042	09:34:23.042	40.451392274	-3.729061085	-8467	-887	941	-631163712	-5242	-5242	-22576432	1420	2629	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	22	98	293681000	11	76	0	0	0	652300	702536	-37290611	404513932	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.234,-0.968767	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293681000	2395	2	2	652300	63	447811450	43817901	3
141.292	09:34:23.292	40.451392456	-3.729060733	-8442	-882	962	-632244032	-20971	-10485	-22653542	1428	2634	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	22	98	293681250	11	76	0	0	0	652249	702485	-37290607	404513934	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.234,-0.968767	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293681250	2395	1	0	652249	63	447811452	43817904	3
141.542	09:34:23.542	40.451392639	-3.729060382	-8392	-910	982	-633539392	-15728	36700	-22746256	1431	2639	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	22	98	293681500	9	76	0	0	0	652204	702440	-37290604	404513936	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.22814,-0.964861	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-1.3e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293681500	2395	1	3	652204	63	447811454	43817907	3
141.792	09:34:23.792	40.451392910	-3.729060267	-8430	-881	1002	-634403456	-15728	36700	-22808166	1431	2639	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	22	98	293681750	13	76	0	0	0	652153	702389	-37290602	404513938	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.226969,-0.962908	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-2.1e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293681750	2395	-7	8	652153	63	447811457	43817908	3
142.042	09:34:24.042	40.451393092	-3.729059915	-8442	-919	1009	-635699712	-5242	10485	-22901190	1443	2649	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	22	98	293682000	9	76	0	0	0	652105	702341	-37290599	404513940	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.226969,-0.962908	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-2.1e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293682000	2395	-3	8	652105	63	447811459	43817911	3
142.292	09:34:24.292	40.451393274	-3.729059681	-8425	-905	1003	-636780288	0	15728	-22978856	1451	2654	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	22	98	293682250	12	76	0	0	0	652042	702277	-37290596	404513942	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.222281,-0.959002	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293682250	2395	-2	3	652042	63	447811461	43817913	3
142.542	09:34:24.542	40.451393456	-3.729059329	-8409	-910	1001	-637428096	0	15728	-23025516	1451	2654	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	95	293682500	12	76	0	0	0	651986	702222	-37290593	404513944	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.222281,-0.959002	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	24	93	12	77	0	30	293682500	2395	-6	3	651986	63	447811463	43817916	3
142.792	09:34:24.792	40.451393639	-3.729058977	-8454	-910	1050	-638723840	0	-20971	-23118988	1459	2662	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	95	293682750	9	75	0	0	0	651930	702166	-37290590	404513946	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.216031,-0.953923	0.,0.2,0.2,1.002656,1.002656,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-9e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	23	95	9	75	0	30	293682750	2395	0	3	651930	63	447811465	43817919	3
143.042	09:34:25.042	40.451393911	-3.729058626	-8451	-915	1036	-640019520	5242	-5242	-23212638	1472	2672	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	95	293683000	11	75	0	0	0	651885	702121	-37290586	404513948	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.213297,-0.95197	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	23	95	9	75	0	30	293683000	2395	-5	3	651885	63	447811468	43817922	3
143.292	09:34:25.292	40.451394093	-3.729058392	-8434	-947	1049	-640883136	-26214	0	-23275180	1477	2680	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	95	293683500	10	75	0	0	0	651806	702042	-37290581	404513952	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.213297,-0.95197	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	23	95	9	75	0	30	293683250	2395	9	2	651851	63	447811470	43817924	3
143.542	09:34:25.542	40.451394274	-3.729058159	-8421	-906	1060	-642178048	-31457	10485	-23369154	1479	2685	-0.	2.543418	-1.001358	-60.784767	75.838821	1000.	600.	1400.	0.168223	2814.313232	-0.043418	2.5	1	3	23	95	293683500	10	75	0	0	0	651806	702042	-37290581	404513952	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.209,-0.946892	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-1.7e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	23	95	9	75	0	30	293683500	2395	-3	5	651806	63	447811472	43817926	3
