527.421 6  23 7.727059 1.5 11.59059 3.442322 0.073022 0.575931
531.891 6  28 7.727059 1.525 11.783766 3.510423 0.07496 0.590913
536.407 6  26 7.727059 1.475 11.397412 3.577929 0.076898 0.605912
540.855 6  30 7.744721 1.875 14.521353 3.643166 0.078812 0.620726
545.398 6  26 7.700567 1.575 12.128393 3.708613 0.080756 0.635744
549.842 6  27 7.771214 1.575 12.239662 3.775559 0.082734 0.651048
554.426 6  30 7.682905 1.65 12.676792 3.899523 0.085922 0.675232
563.308 6  25 7.762383 1.35 10.479218 4.00018 0.089358 0.701836
567.832 6  21 7.744721 1.225 9.487284 4.049741 0.091079 0.715161
572.274 6  23 7.727059 1.425 11.011059 4.099397 0.092827 0.728679
576.751 6  23 7.73589 1.375 10.636849 4.139813 0.094397 0.740851
581.308 6  18 7.753552 1.125 8.722746 4.179245 0.095958 0.752956
585.816 6  39 7.435639 4.425 32.902702 4.252383 0.098266 0.770552
590.232 6  37 7.585764 2.5 18.964411 4.377537 0.101732 0.796666
594.790 6  28 7.682905 1.45 11.140212 4.458099 0.104245 0.815833
599.191 6  28 7.621089 1.875 14.289541 4.546917 0.106988 0.836633
603.702 6  36 7.54161 2.725 20.550886 4.627668 0.109573 0.856316
608.187 6  36 7.550441 2.5 18.876102 4.733734 0.112764 0.880412
612.691 6  28 7.656412 1.55 11.867438 4.799139 0.115057 0.897909
617.155 6  18 7.744721 1.05 8.131957 4.831197 0.116609 0.909861
621.689 6  26 7.682905 1.475 11.332285 4.876652 0.118483 0.924242
626.186 6  25 7.691736 1.425 10.960723 4.920959 0.120364 0.938684
630.698 6  22 7.682905 1.375 10.563994 4.952725 0.121941 0.950843
635.075 6  30 7.594595 2.075 15.758786 4.996169 0.123812 0.965205
639.588 6  23 7.691736 1.275 9.806963 5.034078 0.125566 0.978685
644.101 6  31 7.576934 1.95 14.775022 5.087347 0.127718 0.995116
648.555 6  24 7.727059 1.3 10.045177 5.128145 0.129554 1.009203
653.045 6  37 7.54161 2.25 16.968622 5.229826 0.132915 1.034419
657.552 6  35 7.497455 2.6 19.493383 5.310525 0.135782 1.056041
662.058 6  45 7.479794 3.075 23.000366 5.396541 0.138809 1.078849
666.564 6  27 7.665243 1.45 11.114602 5.458124 0.141263 1.097388
671.070 6  26 7.647581 1.3 9.941855 5.488678 0.142971 1.110465
675.569 6  28 7.585764 1.75 13.275087 5.521967 0.144765 1.124193
679.994 6  32 7.523948 2.225 16.740784 5.617367 0.148149 1.149512
684.493 6  41 7.497455 2.4 17.993893 5.700696 0.151266 1.172875
688.945 6  21 7.63875 1.325 10.121345 5.778954 0.154264 1.195388
693.417 6  22 7.647581 1.35 10.324235 5.798949 0.155785 1.207016
697.945 6  23 7.647581 1.35 10.324235 5.826081 0.157484 1.220005
702.445 6  22 7.629919 1.375 10.491138 5.849834 0.159104 1.232404
706.925 6  22 7.674074 1.375 10.551851 5.877005 0.160838 1.245663
711.403 6  23 7.63875 1.35 10.312313 5.908522 0.16269 1.259807
715.907 6  26 7.621089 1.5 11.431633 5.941476 0.164604 1.274377
720.392 6  26 7.54161 1.975 14.894679 5.967833 0.166341 1.287643
724.884 6  27 7.621089 1.375 10.478996 6.037968 0.169289 1.309692
729.360 6  19 7.665243 1.1 8.431767 6.060203 0.170927 1.322215
733.848 6  46 7.338499 3.525 25.868208 6.130548 0.17393 1.344577
738.353 6  32 7.559272 1.95 14.740581 6.201672 0.176966 1.367312
742.818 6  20 7.665243 0.95 7.281981 6.254085 0.179513 1.386407
747.300 6  24 7.629919 1.375 10.491138 6.277981 0.181242 1.399566
751.793 6  27 7.585764 1.55 11.757935 6.304412 0.18309 1.413623
756.270 6  23 7.603426 1.375 10.454711 6.332531 0.184984 1.42802
760.757 6  25 7.629919 1.525 11.635627 6.353004 0.18666 1.440789
765.325 6  24 7.621089 1.475 11.241106 6.376008 0.188407 1.454103
769.727 6  23 7.612257 1.325 10.086242 6.395719 0.190078 1.466842
774.222 6  26 7.621089 1.525 11.62216 6.418462 0.191846 1.480303
778.705 6  24 7.647581 1.35 10.324235 6.440031 0.193586 1.493563
783.205 6  25 7.594595 1.45 11.012164 6.458511 0.195217 1.505993
787.759 6  23 7.629919 1.175 8.965155 6.480498 0.196999 1.519558
792.241 6  23 7.647581 1.25 9.559477 6.49764 0.19863 1.532005
796.659 6  18 7.621089 1.15 8.764252 6.521182 0.200459 1.545907
801.116 6  27 7.576934 1.55 11.744247 6.537773 0.202097 1.558389
805.621 6  24 7.629919 1.325 10.109643 6.591673 0.204871 1.579151
810.114 6  23 7.594595 1.35 10.252704 6.606809 0.206478 1.591386
814.598 6  24 7.585764 1.35 10.240782 6.627356 0.208246 1.60481
819.127 6  24 7.576934 1.525 11.554824 6.649402 0.210071 1.618658
823.614 6  24 7.585764 1.475 11.189003 6.674025 0.21199 1.633204
828.057 6  23 7.594595 1.325 10.06284 6.694719 0.213775 1.646749
832.611 6  21 7.647581 1.225 9.368287 6.713731 0.215537 1.660126
837.036 6  24 7.612257 1.45 11.037774 6.729039 0.217162 1.672482
841.546 6  26 7.603426 1.35 10.264626 6.7503 0.218993 1.68637
846.010 6  36 7.4533 2.575 19.192249 6.786013 0.221297 1.703715
850.539 6  36 7.488625 2.125 15.913327 6.837013 0.224116 1.724763
855.008 6  22 7.621089 1.05 8.002143 6.855709 0.225907 1.738316
859.466 6  27 7.550441 1.375 10.381856 6.872563 0.22764 1.751431
863.981 6  26 7.568103 1.425 10.784546 6.89403 0.229539 1.76579
868.541 6  28 7.559272 1.55 11.716871 6.915853 0.231461 1.780311
872.978 6  29 7.550441 1.575 11.891945 6.943231 0.233563 1.796143
877.403 6  22 7.594595 1.325 10.06284 6.963998 0.235452 1.810402
881.910 6  25 7.568103 1.3 9.838533 6.979403 0.237192 1.823562
886.436 6  24 7.54161 1.375 10.369714 6.989299 0.238739 1.83529
890.901 6  38 7.400315 2.675 19.795843 7.022539 0.241077 1.852822
895.364 6  28 7.515117 1.65 12.399943 7.052175 0.243308 1.869555
899.842 6  26 7.497455 1.875 14.057729 7.06346 0.244921 1.881756
904.338 6  39 7.400315 2.675 19.795843 7.118139 0.248023 1.904808
908.902 6  48 7.303175 3.6 26.29143 7.196359 0.252006 1.933944
913.333 6  38 7.400315 2.725 20.165859 7.262315 0.255561 1.960092
917.875 6  38 7.382653 2.4 17.718369 7.323662 0.259 1.985384
922.312 6  32 7.479794 1.975 14.772593 7.352471 0.261284 2.002409
926.783 6  42 7.373822 2.575 18.987593 7.404505 0.264422 2.025533
931.298 6  29 7.497455 1.625 12.183365 7.427442 0.266537 2.041324
935.780 6  26 7.479794 1.475 11.032696 7.448755 0.268605 2.056743
940.323 6  36 7.364992 2.4 17.675982 7.490777 0.271427 2.07762
944.705 6  33 7.4533 1.975 14.720268 7.54232 0.274596 2.100942
949.274 6  58 6.517223 9.075 59.143795 7.739112 0.28385 2.162478
953.765 6  60 6.941107 5.325 36.961395 7.923565 0.292596 2.221287
958.191 6  52 7.117725 3.825 27.2253 8.013363 0.297457 2.255495
962.717 6  31 7.338499 1.825 13.39276 8.067966 0.300929 2.280559
967.225 6  21 7.470963 1.3 9.712251 8.075255 0.302623 2.293121
971.679 6  24 7.426808 1.275 9.46918 8.085175 0.304427 2.306504
976.146 6  58 7.488625 0.95 7.114193 8.08736 0.305935 2.317737
980.611 6  54 7.179542 4.2 30.154076 8.091273 0.307524 2.329496
985.187 6  20 7.44447 1.425 10.608369 8.119603 0.310027 2.347888
989.631 6  36 7.329668 2.6 19.057135 8.160199 0.313018 2.369803
994.135 6  13 7.4533 1.125 8.384963 8.189477 0.315574 2.388606
998.627 6  26 7.417977 1.475 10.941516 8.20214 0.317515 2.402988
1003.116 6  40 7.320837 2.875 21.047407 8.233976 0.320196 2.422699
1007.566 6  33 7.320837 2.225 16.288862 8.283528 0.323585 2.447397
1012.027 6  21 7.417977 1.25 9.272471 8.317204 0.326362 2.46772
1016.575 6  43 7.294344 2.875 20.971239 8.326197 0.328213 2.48144
1021.040 6  51 7.417977 1.375 10.199718 8.379712 0.331842 2.507562
1025.522 6  59 7.426808 1.3 9.65485 8.383633 0.333486 2.519779
1029.999 6  56 7.4533 1.325 9.875624 8.386248 0.335093 2.531727
1034.514 6  56 7.44447 1.375 10.236146 8.389522 0.336729 2.543909
1039.059 6  54 7.435639 1.4 10.409894 8.395773 0.338455 2.556736
1043.458 6  60 7.4533 1.275 9.502958 8.400135 0.340105 2.569021
1048.017 6  233 7.559272 0.275 2.0788 8.393502 0.341337 2.57815
1052.410 6  211 7.54161 0.3 2.262483 8.435257 0.344669 2.601324
1056.961 6  223 7.559272 0.3 2.267782 8.407661 0.345028 2.604036
1061.422 6  223 7.568103 0.3 2.270431 8.380301 0.345384 2.606725
1065.960 6  223 7.576934 0.275 2.083657 8.353174 0.345748 2.609488
1070.395 6  22 7.462132 1.45 10.820091 8.339637 0.346659 2.616311
1074.891 6  252 7.576934 0.3 2.27308 8.32003 0.347317 2.62125
1079.374 6  252 7.585764 0.275 2.086085 8.293497 0.34768 2.623999
1083.871 6  33 7.470963 1.125 8.404833 8.295429 0.349227 2.635315
1088.329 6  28 7.44447 1.45 10.794481 8.305208 0.351114 2.649348
1092.904 6  30 7.470963 1.475 11.01967 8.310946 0.352821 2.662076
1097.364 6  22 7.462132 1.275 9.514217 8.321314 0.35472 2.676193
1101.792 6  26 7.470963 1.525 11.393218 8.324561 0.356343 2.688299
1106.305 6  23 7.462132 1.325 9.887324 8.330239 0.358091 2.701308
1110.810 6  22 7.44447 1.2 8.933364 8.331612 0.359652 2.712964
1115.303 6  25 7.417977 1.475 10.941516 8.335229 0.361304 2.725272
1119.787 6  24 7.470963 1.35 10.085799 8.340705 0.36304 2.738186
1124.221 6  24 7.426808 1.325 9.840521 8.343809 0.364676 2.75036
1128.709 6  24 7.426808 1.35 10.026191 8.348226 0.366374 2.762992
1133.232 6  26 7.409146 1.525 11.298948 8.350387 0.367955 2.77475
1137.731 6  22 7.470963 1.175 8.77838 8.355184 0.369677 2.78755
1142.202 6  22 7.44447 1.05 7.816693 8.357829 0.371304 2.79965
1146.726 6  23 7.435639 1.425 10.595785 8.360891 0.372936 2.811794
1151.218 6  21 7.417977 1.2 8.901572 8.362007 0.374494 2.823377
1155.661 6  22 7.435639 1.2 8.922767 8.365291 0.376141 2.835628
1160.175 6  24 7.400315 1.5 11.100473 8.369243 0.377824 2.848116
1164.667 6  26 7.382653 1.375 10.151148 8.374805 0.379577 2.861109
1169.193 6  29 7.356161 1.825 13.424994 8.389707 0.381745 2.877107
1173.665 6  29 7.382653 1.4 10.335714 8.40655 0.383998 2.893689
1178.124 6  32 7.364992 2.05 15.098232 8.399095 0.385183 2.902476
1182.607 6  252 7.523948 0.3 2.257185 8.39076 0.386303 2.910758
1187.099 6  252 7.532779 0.275 2.071514 8.366387 0.386667 2.913502
1191.552 6  252 7.54161 0.3 2.262483 8.342198 0.387031 2.916248
