40.586 6  3 43833988 447806895 0 650288 5 -7 2376 122569000 30 0
40.767 6  3 43833988 447806894 0 650316 4 -5 2376 122569250 30 0
41.028 6  3 43833988 447806893 0 650373 8 -6 2376 122569500 30 0
41.267 6  3 43833988 447806891 0 650415 2 -1 2376 122569750 30 0
41.570 6  3 43833991 447806893 0 650412 8 -1 2376 122570000 30 0
41.767 6  3 43833986 447806890 0 650461 19 -9 2376 122570250 30 0
42.077 6  3 43833984 447806889 0 650467 7 -6 2376 122570500 30 0
42.263 6  3 43833989 447806894 0 650464 4 3 2376 122570750 30 0
42.566 6  3 43833997 447806899 0 650424 12 -2 2376 122571000 30 0
42.764 6  3 43834006 447806906 0 650375 24 4 2376 122571250 30 0
43.078 6  3 43834012 447806911 0 650364 13 -6 2376 122571500 30 0
43.260 6  3 43834021 447806918 0 650286 14 -5 2376 122571750 30 0
43.567 6  3 43834025 447806921 0 650262 8 -8 2376 122572000 30 0
43.761 6  3 43834028 447806923 0 650262 10 -6 2376 122572250 30 0
44.064 6  3 43834036 447806928 0 650203 8 -7 2376 122572500 30 0
44.258 6  3 43834042 447806931 0 650168 8 -7 2376 122572750 30 0
44.564 6  3 43834045 447806932 0 650146 6 -14 2376 122573000 30 0
44.763 6  3 43834053 447806934 0 650074 8 -15 2376 122573250 30 0
45.057 6  3 43834056 447806936 0 650059 7 -8 2376 122573500 30 0
45.258 6  3 43834059 447806937 0 650059 2 -10 2376 122573750 30 0
45.552 6  3 43834064 447806940 0 650046 8 -6 2376 122574000 30 0
45.754 6  3 43834067 447806941 0 650054 3 2 2376 122574250 30 0
46.049 6  3 43834068 447806940 0 650082 5 -5 2376 122574500 30 0
46.254 6  3 43834066 447806935 0 650153 2 -5 2376 122574750 30 0
46.563 6  3 43834065 447806933 0 650166 7 2 2376 122575000 30 0
46.762 6  3 43834066 447806934 0 650160 9 -9 2376 122575250 30 0
47.062 6  3 43834072 447806937 0 650112 12 2 2376 122575500 30 0
47.318 6  3 43834078 447806941 0 650095 14 -3 2376 122575750 30 0
47.582 6  3 43834086 447806945 0 650045 5 2 2376 122576000 30 0
47.760 6  3 43834091 447806947 0 650046 15 -8 2376 122576250 30 0
48.247 6  3 43834095 447806948 0 650062 9 -12 2376 122576500 30 0
48.333 6  3 43834105 447806954 0 649974 4 -9 2376 122576750 30 0
48.554 6  3 43834112 447806958 0 649905 7 -8 2376 122577000 30 0
48.812 6  3 43834118 447806963 0 649874 11 -12 2376 122577250 30 0
49.059 6  3 43834123 447806966 0 649853 6 -4 2376 122577500 30 0
49.319 6  3 43834131 447806969 0 649797 10 -1 2376 122577750 30 0
49.552 6  3 43834141 447806975 0 649768 14 0 2376 122578000 30 0
49.827 6  3 43834148 447806978 0 649794 14 -5 2376 122578250 30 0
50.037 6  3 43834156 447806982 0 649777 6 -6 2376 122578500 30 0
50.266 6  3 43834162 447806985 0 649741 3 -11 2376 122578750 30 0
50.547 6  3 43834166 447806988 0 649719 6 -12 2376 122579000 30 0
50.775 6  3 43834175 447806990 0 649683 19 -5 2376 122579250 30 0
51.045 6  3 43834182 447806993 0 649671 10 -6 2376 122579500 30 0
51.306 6  3 43834189 447806995 0 649634 4 -9 2376 122579750 30 0
51.547 6  3 43834195 447806996 0 649619 10 -4 2376 122580000 30 0
51.781 6  3 43834197 447806996 0 649618 8 -9 2376 122580250 30 0
52.036 6  3 43834198 447806997 0 649615 6 -5 2376 122580500 30 0
52.297 6  3 43834202 447806998 0 649609 12 2 2376 122580750 30 0
52.536 6  3 43834205 447807000 0 649606 6 -8 2376 122581000 30 0
52.745 6  3 43834209 447807001 0 649561 4 -5 2376 122581250 30 0
53.034 6  3 43834213 447807003 0 649523 0 -7 2376 122581500 30 0
53.292 6  3 43834214 447807003 0 649537 1 -4 2376 122581750 30 0
53.539 6  3 43834214 447807003 0 649577 9 2 2376 122582000 30 0
53.748 6  3 43834216 447807007 0 649569 8 3 2376 122582250 30 0
54.025 6  3 43834224 447807013 0 649513 13 6 2376 122582500 30 0
54.301 6  3 43834226 447807013 0 649530 10 4 2376 122582750 30 0
54.534 6  3 43834229 447807016 0 649506 9 4 2376 122583000 30 0
54.733 6  3 43834235 447807020 0 649466 12 4 2376 122583250 30 0
55.029 6  3 43834244 447807026 0 649413 19 2 2376 122583500 30 0
55.288 6  3 43834248 447807029 0 649448 5 4 2376 122583750 30 0
55.529 6  3 43834254 447807034 0 649430 7 -4 2376 122584000 30 0
55.738 6  3 43834256 447807034 0 649444 8 -6 2376 122584250 30 0
56.031 6  3 43834258 447807035 0 649474 5 5 2376 122584500 30 0
56.288 6  3 43834262 447807038 0 649498 13 3 2376 122584750 30 0
56.528 6  3 43834267 447807041 0 649492 5 2 2376 122585000 30 0
56.804 6  3 43834270 447807041 0 649492 9 -6 2376 122585250 30 0
57.035 6  3 43834276 447807046 0 649445 6 -9 2376 122585500 30 0
57.234 6  3 43834279 447807047 0 649490 3 3 2376 122585750 30 0
57.526 6  3 43834282 447807049 0 649490 2 2 2376 122586000 30 0
57.788 6  3 43834286 447807050 0 649461 3 -9 2376 122586250 30 0
58.029 6  3 43834287 447807050 0 649453 6 -6 2376 122586500 30 0
58.292 6  3 43834289 447807050 0 649451 3 -11 2376 122586750 30 0
58.524 6  3 43834291 447807052 0 649446 8 -1 2376 122587000 30 0
58.733 6  3 43834293 447807055 0 649449 9 -3 2376 122587250 30 0
59.025 6  3 43834291 447807053 0 649507 8 -7 2376 122587500 30 0
59.281 6  3 43834294 447807054 0 649500 6 -4 2376 122587750 30 0
59.527 6  3 43834293 447807053 0 649519 1 -4 2376 122588000 30 0
59.795 6  3 43834296 447807054 0 649514 12 -3 2376 122588250 30 0
60.017 6  3 43834294 447807052 0 649578 4 -10 2376 122588500 30 0
60.279 6  3 43834291 447807050 0 649616 3 -12 2376 122588750 30 0
60.517 6  3 43834290 447807050 0 649627 15 -12 2376 122589000 30 0
60.807 6  3 43834290 447807050 0 649706 15 -2 2376 122589250 30 0
61.022 6  3 43834289 447807050 0 649769 15 -4 2376 122589500 30 0
61.279 6  3 43834291 447807051 0 649789 12 -2 2376 122589750 30 0
61.520 6  3 43834288 447807049 0 649849 3 -5 2376 122590000 30 0
61.791 6  3 43834276 447807042 0 649948 13 -8 2376 122590250 30 0
61.971 6  3 43834261 447807032 0 650087 14 -1 2376 122590500 30 0
62.282 6  3 43834250 447807021 0 650221 4 -6 2376 122590750 30 0
62.524 6  3 43834240 447807014 0 650361 10 7 2376 122591000 30 0
62.712 6  3 43834244 447807014 0 650432 14 7 2376 122591250 30 0
62.985 6  3 43834247 447807014 0 650466 8 -3 2376 122591500 30 0
63.245 6  3 43834250 447807015 0 650469 14 -14 2376 122591750 30 0
63.479 6  3 43834255 447807016 0 650492 18 -4 2376 122592000 30 0
63.719 6  3 43834259 447807019 0 650480 19 -7 2376 122592250 30 0
63.976 6  3 43834262 447807020 0 650498 19 -14 2376 122592500 30 0
64.248 6  3 43834263 447807017 0 650550 1 -17 2376 122592750 30 0
64.522 6  3 43834264 447807015 0 650571 6 -9 2376 122593000 30 0
64.712 6  3 43834268 447807013 0 650609 12 4 2376 122593250 30 0
64.997 6  3 43834271 447807012 0 650687 10 8 2376 122593500 30 0
65.259 6  3 43834276 447807013 0 650690 6 3 2376 122593750 30 0
65.500 6  3 43834278 447807010 0 650707 17 -6 2376 122594000 30 0
65.687 6  3 43834280 447807008 0 650759 5 8 2376 122594250 30 0
66.002 6  3 43834285 447807008 0 650765 4 0 2376 122594500 30 0
66.261 6  3 43834294 447807011 0 650747 13 13 2376 122594750 30 0
66.500 6  3 43834299 447807010 0 650785 1 5 2376 122595000 30 0
66.814 6  3 43834302 447807009 0 650799 2 -6 2376 122595250 30 0
66.963 6  3 43834301 447807004 0 650840 15 -8 2376 122595500 30 0
67.232 6  3 43834309 447807006 0 650842 10 12 2376 122595750 30 0
67.504 6  3 43834316 447807007 0 650870 6 10 2376 122596000 30 0
67.709 6  3 43834320 447807007 0 650942 2 10 2376 122596250 30 0
67.994 6  3 43834327 447807010 0 650949 10 6 2376 122596500 30 0
68.260 6  3 43834334 447807013 0 650971 15 13 2376 122596750 30 0
68.511 6  3 43834344 447807015 0 650988 12 5 2376 122597000 30 0
68.727 6  3 43834357 447807020 0 650959 19 11 2376 122597250 30 0
68.989 6  3 43834367 447807026 0 650957 12 7 2376 122597500 30 0
69.199 6  3 43834372 447807027 0 650978 14 5 2376 122597750 30 0
69.494 6  3 43834374 447807023 0 650995 27 1 2376 122598000 30 0
69.753 6  3 43834378 447807020 0 651017 1 2 2376 122598250 30 0
69.988 6  3 43834380 447807018 0 651077 8 2 2376 122598500 30 0
70.246 6  3 43834387 447807020 0 651109 20 10 2376 122598750 30 0
70.497 6  3 43834395 447807022 0 651117 13 -3 2376 122599000 30 0
70.759 6  3 43834403 447807023 0 651089 15 -6 2376 122599250 30 0
70.979 6  3 43834408 447807023 0 651090 11 2 2376 122599500 30 0
71.243 6  3 43834418 447807028 0 651064 18 3 2376 122599750 30 0
71.496 6  3 43834421 447807027 0 651126 1 6 2376 122600000 30 0
71.684 6  3 43834427 447807027 0 651143 7 9 2376 122600250 30 0
71.957 6  3 43834433 447807027 0 651156 9 9 2376 122600500 30 0
72.216 6  3 43834437 447807026 0 651168 3 -3 2376 122600750 30 0
72.466 6  3 43834445 447807030 0 651137 6 1 2376 122601000 30 0
72.699 6  3 43834452 447807031 0 651125 5 4 2376 122601250 30 0
72.978 6  3 43834455 447807029 0 651123 11 -4 2376 122601500 30 0
73.235 6  3 43834458 447807027 0 651097 12 -6 2376 122601750 30 0
73.476 6  3 43834462 447807029 0 651095 3 4 2376 122602000 30 0
73.692 6  3 43834463 447807027 0 651111 15 5 2376 122602250 30 0
73.978 6  3 43834468 447807028 0 651114 3 9 2376 122602500 30 0
74.190 6  3 43834473 447807030 0 651127 4 8 2376 122602750 30 0
74.480 6  3 43834477 447807031 0 651099 6 9 2376 122603000 30 0
74.746 6  3 43834479 447807031 0 651089 8 5 2376 122603250 30 0
74.960 6  3 43834488 447807034 0 651073 23 11 2376 122603500 30 0
75.202 6  3 43834492 447807035 0 651067 8 3 2376 122603750 30 0
75.474 6  3 43834492 447807033 0 651069 5 0 2376 122604000 30 0
75.676 6  3 43834496 447807033 0 651063 3 9 2376 122604250 30 0
75.970 6  3 43834499 447807033 0 651078 6 9 2376 122604500 30 0
76.173 6  3 43834501 447807032 0 651105 3 9 2376 122604750 30 0
76.508 6  3 43834507 447807035 0 651101 9 10 2376 122605000 30 0
76.748 6  3 43834512 447807035 0 651105 7 8 2376 122605250 30 0
76.968 6  3 43834513 447807034 0 651119 5 -3 2376 122605500 30 0
77.225 6  3 43834517 447807036 0 651081 12 5 2376 122605750 30 0
77.479 6  3 43834523 447807038 0 651069 3 6 2376 122606000 30 0
77.673 6  3 43834524 447807038 0 651092 5 1 2376 122606250 30 0
77.967 6  3 43834530 447807041 0 651111 11 11 2376 122606500 30 0
78.224 6  3 43834540 447807047 0 651075 2 3 2376 122606750 30 0
78.483 6  3 43834549 447807050 0 651070 10 9 2376 122607000 30 0
78.745 6  3 43834551 447807050 0 651116 5 -2 2376 122607250 30 0
78.967 6  3 43834555 447807052 0 651126 4 11 2376 122607500 30 0
79.210 6  3 43834560 447807054 0 651163 12 8 2376 122607750 30 0
79.456 6  3 43834566 447807059 0 651176 8 12 2376 122608000 30 0
79.680 6  3 43834570 447807061 0 651198 1 11 2376 122608250 30 0
79.991 6  3 43834575 447807062 0 651210 1 3 2376 122608500 30 0
80.176 6  3 43834579 447807063 0 651237 3 8 2376 122608750 30 0
80.459 6  3 43834581 447807064 0 651264 1 6 2376 122609000 30 0
80.669 6  3 43834590 447807067 0 651255 19 13 2376 122609250 30 0
80.966 6  3 43834595 447807068 0 651235 6 -6 2376 122609500 30 0
81.225 6  3 43834600 447807071 0 651217 18 -4 2376 122609750 30 0
81.461 6  3 43834601 447807070 0 651261 2 5 2376 122610000 30 0
81.669 6  3 43834598 447807067 0 651280 16 -4 2376 122610250 30 0
81.953 6  3 43834597 447807065 0 651277 15 -4 2376 122610500 30 0
82.208 6  3 43834600 447807065 0 651278 7 8 2376 122610750 30 0
82.496 6  3 43834604 447807066 0 651299 7 8 2376 122611000 30 0
82.681 6  3 43834605 447807067 0 651334 4 9 2376 122611250 30 0
82.952 6  3 43834604 447807066 0 651373 9 6 2376 122611500 30 0
83.180 6  3 43834611 447807071 0 651328 8 12 2376 122611750 30 0
83.447 6  3 43834614 447807072 0 651365 9 10 2376 122612000 30 0
83.657 6  3 43834615 447807073 0 651387 7 6 2376 122612250 30 0
83.947 6  3 43834615 447807074 0 651395 4 2 2376 122612500 30 0
84.175 6  3 43834615 447807073 0 651403 13 2 2376 122612750 30 0
84.437 6  3 43834615 447807074 0 651411 4 5 2376 122613000 30 0
84.656 6  3 43834618 447807076 0 651424 10 13 2376 122613250 30 0
84.946 6  3 43834616 447807075 0 651474 1 5 2376 122613500 30 0
85.205 6  3 43834615 447807074 0 651463 5 -4 2376 122613750 30 0
85.431 6  3 43834614 447807074 0 651471 4 -6 2376 122614000 30 0
85.675 6  3 43834615 447807075 0 651450 3 -3 2376 122614250 30 0
85.941 6  3 43834614 447807073 0 651471 8 3 2376 122614500 30 0
86.190 6  3 43834610 447807071 0 651484 8 -6 2376 122614750 30 0
86.463 6  3 43834609 447807068 0 651498 13 -3 2376 122615000 30 0
86.659 6  3 43834608 447807066 0 651499 10 -2 2376 122615250 30 0
86.923 6  3 43834605 447807065 0 651511 5 2 2376 122615500 30 0
87.154 6  3 43834604 447807063 0 651538 4 5 2376 122615750 30 0
87.459 6  3 43834601 447807060 0 651555 14 -4 2376 122616000 30 0
87.729 6  3 43834598 447807055 0 651575 11 4 2376 122616250 30 0
87.985 6  3 43834599 447807054 0 651551 5 3 2376 122616500 30 0
88.243 6  3 43834602 447807057 0 651496 6 3 2376 122616750 30 0
88.427 6  3 43834603 447807060 0 651455 4 -1 2376 122617000 30 0
88.651 6  3 43834604 447807063 0 651399 6 -3 2376 122617250 30 0
88.896 6  3 43834604 447807064 0 651364 1 -3 2376 122617500 30 0
89.153 6  3 43834604 447807064 0 651337 2 -2 2376 122617750 30 0
89.391 6  3 43834602 447807063 0 651313 7 -6 2376 122618000 30 0
89.639 6  3 43834597 447807061 0 651336 5 1 2376 122618250 30 0
89.924 6  3 43834595 447807061 0 651288 2 -11 2376 122618500 30 0
90.174 6  3 43834594 447807061 0 651231 9 -4 2376 122618750 30 0
90.424 6  3 43834592 447807061 0 651207 11 -9 2376 122619000 30 0
90.637 6  3 43834592 447807060 0 651174 2 -6 2376 122619250 30 0
90.984 6  3 43834588 447807056 0 651161 12 -8 2376 122619500 30 0
91.161 6  3 43834585 447807054 0 651143 7 0 2376 122619750 30 0
91.428 6  3 43834583 447807054 0 651129 7 -3 2376 122620000 30 0
91.690 6  3 43834581 447807053 0 651118 4 -2 2376 122620250 30 0
91.917 6  3 43834582 447807055 0 651074 11 1 2376 122620500 30 0
92.175 6  3 43834584 447807057 0 651056 13 -1 2376 122620750 30 0
92.419 6  3 43834585 447807059 0 651015 4 -2 2376 122621000 30 0
92.630 6  3 43834585 447807060 0 651002 8 0 2376 122621250 30 0
92.923 6  3 43834584 447807060 0 650990 5 1 2376 122621500 30 0
93.180 6  3 43834584 447807061 0 650958 2 -1 2376 122621750 30 0
93.410 6  3 43834585 447807062 0 650943 5 0 2376 122622000 30 0
93.624 6  3 43834585 447807062 0 650941 3 -8 2376 122622250 30 0
93.896 6  3 43834587 447807063 0 650929 7 -1 2376 122622500 30 0
94.142 6  3 43834591 447807066 0 650924 11 -2 2376 122622750 30 0
94.409 6  3 43834595 447807070 0 650914 8 -7 2376 122623000 30 0
94.624 6  3 43834598 447807072 0 650879 13 -8 2376 122623250 30 0
94.905 6  3 43834602 447807074 0 650829 2 -5 2376 122623500 30 0
95.125 6  3 43834606 447807076 0 650811 6 -7 2376 122623750 30 0
95.428 6  3 43834612 447807078 0 650825 8 8 2376 122624000 30 0
95.611 6  3 43834618 447807082 0 650808 6 3 2376 122624250 30 0
95.912 6  3 43834624 447807085 0 650788 2 -4 2376 122624500 30 0
96.120 6  3 43834631 447807089 0 650763 11 -4 2376 122624750 30 0
96.404 6  3 43834638 447807093 0 650735 4 -4 2376 122625000 30 0
96.655 6  3 43834644 447807096 0 650707 4 -4 2376 122625250 30 0
96.909 6  3 43834650 447807097 0 650694 3 -7 2376 122625500 30 0
97.120 6  3 43834657 447807101 0 650618 1 -13 2376 122625750 30 0
97.402 6  3 43834667 447807107 0 650583 9 -9 2376 122626000 30 0
97.611 6  3 43834674 447807110 0 650596 1 8 2376 122626250 30 0
97.899 6  3 43834681 447807116 0 650598 6 1 2376 122626500 30 0
98.159 6  3 43834687 447807120 0 650584 9 -1 2376 122626750 30 0
98.401 6  3 43834692 447807122 0 650599 4 3 2376 122627000 30 0
98.609 6  3 43834701 447807125 0 650586 8 0 2376 122627250 30 0
98.901 6  3 43834709 447807130 0 650590 1 3 2376 122627500 30 0
99.115 6  3 43834713 447807131 0 650568 9 0 2376 122627750 30 0
99.392 6  3 43834719 447807133 0 650534 6 3 2376 122628000 30 0
99.671 6  3 43834724 447807135 0 650534 7 3 2376 122628250 30 0
99.892 6  3 43834730 447807137 0 650517 2 4 2376 122628500 30 0
100.104 6  3 43834735 447807139 0 650503 2 -12 2376 122628750 30 0
100.396 6  3 43834739 447807142 0 650471 3 -15 2376 122629000 30 0
100.660 6  3 43834742 447807141 0 650483 7 -1 2376 122629250 30 0
100.896 6  3 43834742 447807139 0 650499 6 -5 2376 122629500 30 0
101.101 6  3 43834741 447807137 0 650485 12 -3 2376 122629750 30 0
101.369 6  3 43834741 447807135 0 650470 3 -3 2376 122630000 30 0
101.642 6  3 43834742 447807135 0 650505 6 1 2376 122630250 30 0
101.881 6  3 43834745 447807136 0 650501 11 -5 2376 122630500 30 0
102.146 6  3 43834741 447807135 0 650475 3 0 2376 122630750 30 0
102.386 6  3 43834740 447807136 0 650440 20 -6 2376 122631000 30 0
102.590 6  3 43834740 447807137 0 650391 5 -1 2376 122631250 30 0
102.957 6  3 43834740 447807139 0 650384 12 -6 2376 122631500 30 0
103.142 6  3 43834741 447807141 0 650371 4 -1 2376 122631750 30 0
103.390 6  3 43834740 447807139 0 650393 17 6 2376 122632000 30 0
103.597 6  3 43834737 447807138 0 650402 14 0 2376 122632250 30 0
103.878 6  3 43834735 447807135 0 650421 12 -6 2376 122632500 30 0
104.089 6  3 43834736 447807136 0 650415 5 6 2376 122632750 30 0
104.385 6  3 43834741 447807139 0 650390 11 6 2376 122633000 30 0
104.592 6  3 43834745 447807143 0 650365 11 2 2376 122633250 30 0
104.876 6  3 43834749 447807146 0 650334 6 -1 2376 122633500 30 0
105.092 6  3 43834755 447807149 0 650355 30 14 2376 122633750 30 0
105.387 6  3 43834768 447807156 0 650349 48 12 2376 122634000 30 0
105.651 6  3 43834772 447807158 0 650307 5 -11 2376 122634250 30 0
105.903 6  3 43834773 447807160 0 650258 9 -9 2376 122634500 30 0
106.165 6  3 43834771 447807159 0 650218 16 -16 2376 122634750 30 0
106.378 6  3 43834770 447807158 0 650209 3 -4 2376 122635000 30 0
106.626 6  3 43834768 447807157 0 650227 6 -4 2376 122635250 30 0
106.869 6  3 43834765 447807156 0 650220 10 4 2376 122635500 30 0
107.134 6  3 43834763 447807154 0 650233 7 8 2376 122635750 30 0
107.395 6  3 43834764 447807156 0 650157 1 -9 2376 122636000 30 0
